Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
1117,Bukayo Kubo,RW,Frankfurt,Ivory Coast,Bundesliga,Winger
1118,Christian Di Maria,RW,Atalanta,Egypt,Serie A,Wide Playmaker
1119,Nicolas Kulusevski,RW,Bayern Munich,England,Bundesliga,Inside Forward
1120,Jarrod Olise,RW,PSG,Germany,Ligue 1,Wide Playmaker
1121,Leroy Mbeumo,RW,Manchester City,Cameroon,Premier League,Wide Playmaker
1122,Yeremy Sane,RW,Bayer Leverkusen,Brazil,Bundesliga,Wide Playmaker
1123,Nicolas Bailey,RW,Stuttgart,Italy,Bundesliga,Wide Playmaker
1124,Nicolas Pino,RW,Liverpool,Argentina,Premier League,Wide Playmaker
1125,Bukayo Bowen,RW,Arsenal,Germany,Premier League,Winger
1126,Bukayo Salah,RW,Lyon,Ivory Coast,Ligue 1,Wide Playmaker
1127,Rodrygo Pulisic,RW,Nice,Italy,Ligue 1,Winger
1128,Domenico Berardi,RW,Frankfurt,Ivory Coast,Bundesliga,Inside Forward
1129,Federico Pulisic,RW,Dortmund,Italy,Bundesliga,Inside Forward
1130,Bukayo Berardi,RW,Lille,Cameroon,Ligue 1,Inside Forward
1131,Leon Berardi,RW,Arsenal,Jamaica,Premier League,Inside Forward
1132,Dejan Saka,RW,Real Betis,Cameroon,La Liga,Wide Playmaker
1133,Serge Berardi,RW,RB Leipzig,Japan,Bundesliga,Inside Forward
1134,Leon Kubo,RW,Brest,Spain,Ligue 1,Winger
1135,Nicolas Di Maria,RW,Stuttgart,Germany,Bundesliga,Wide Playmaker
1136,Angel Asensio,RW,Brest,France,Ligue 1,Inside Forward
1137,Leon Pulisic,RW,Athletic Club,Egypt,La Liga,Wide Playmaker
1138,Domenico Di Maria,RW,Lyon,France,Ligue 1,Wide Playmaker
1139,Mohamed Sane,RW,Stuttgart,England,Bundesliga,Wide Playmaker
1140,Jarrod Saka,RW,Atletico Madrid,Japan,La Liga,Wide Playmaker
1141,Mohamed Asensio,RW,Bayer Leverkusen,Sweden,Bundesliga,Wide Playmaker
1142,Ousmane Gnabry,RW,Nice,Cameroon,Ligue 1,Wide Playmaker
1143,Christian Di Maria,RW,Dortmund,England,Bundesliga,Wide Playmaker
1144,Serge Asensio,RW,Frankfurt,Brazil,Bundesliga,Winger
1145,Mohamed Sane,RW,Juventus,England,Serie A,Wide Playmaker
1146,Serge Olise,RW,Stuttgart,Ivory Coast,Bundesliga,Inside Forward
1147,Leon Olise,RW,Bayern Munich,Jamaica,Bundesliga,Wide Playmaker
1148,Leroy Salah,RW,Girona,Spain,La Liga,Inside Forward
1149,Ousmane Saka,RW,Atletico Madrid,England,La Liga,Inside Forward
1150,Rodrygo Berardi,RW,Manchester City,USA,Premier League,Winger
1151,Raphinha Gnabry,RW,Juventus,Spain,Serie A,Inside Forward
1152,Rodrygo Gnabry,RW,Arsenal,Spain,Premier League,Winger
1153,Christian Berardi,RW,Atletico Madrid,Ivory Coast,La Liga,Inside Forward
1154,Bryan Bailey,RW,Bayern Munich,Italy,Bundesliga,Winger
1155,Dejan Kubo,RW,Inter Milan,Brazil,Serie A,Winger
1156,Bryan Gnabry,RW,Frankfurt,Jamaica,Bundesliga,Winger
1157,Ousmane Raphinha,RW,Valencia,Jamaica,La Liga,Wide Playmaker
1158,Leroy Kubo,RW,Liverpool,Spain,Premier League,Winger
1159,Raphinha Mbeumo,RW,Aston Villa,Jamaica,Premier League,Wide Playmaker
1160,Bryan Asensio,RW,Bologna,Germany,Serie A,Winger
1161,Dejan Salah,RW,Liverpool,Brazil,Premier League,Winger
1162,Rodrygo Mbeumo,RW,Atletico Madrid,Italy,La Liga,Wide Playmaker
1163,Marco Raphinha,RW,West Ham,England,Premier League,Inside Forward
1164,Rodrygo Chiesa,RW,Manchester United,USA,Premier League,Inside Forward
1165,Serge Berardi,RW,Nice,Egypt,Ligue 1,Inside Forward
1166,Marco Gonzalez,RW,Valencia,Cameroon,La Liga,Wide Playmaker
1167,Takefusa Bailey,RW,Juventus,England,Serie A,Wide Playmaker
1168,Takefusa Raphinha,RW,Stuttgart,Egypt,Bundesliga,Inside Forward
1169,Michael Bailey,RW,Real Madrid,Italy,La Liga,Wide Playmaker
1170,Federico Dembele,RW,Frankfurt,Egypt,Bundesliga,Winger
1171,Raphinha Di Maria,RW,Manchester City,Sweden,Premier League,Inside Forward
1172,Dejan Asensio,RW,Bayer Leverkusen,Spain,Bundesliga,Inside Forward
1173,Bryan Chiesa,RW,Tottenham,Spain,Premier League,Inside Forward
1174,Domenico Berardi,RW,Tottenham,Sweden,Premier League,Inside Forward
1175,Mohamed Chiesa,RW,Lyon,Jamaica,Ligue 1,Wide Playmaker
1176,Mohamed Chiesa,RW,Real Betis,Egypt,La Liga,Inside Forward
1177,Jarrod Asensio,RW,Frankfurt,Ivory Coast,Bundesliga,Inside Forward
1178,Leon Pulisic,RW,RB Leipzig,Jamaica,Bundesliga,Winger
1179,Bukayo Pulisic,RW,Newcastle,Cameroon,Premier League,Winger
1180,Leroy Sane,RW,Bayer Leverkusen,Ivory Coast,Bundesliga,Wide Playmaker
1181,Angel Chiesa,RW,Lyon,Egypt,Ligue 1,Inside Forward
1182,Yeremy Asensio,RW,Lille,Spain,Ligue 1,Winger
1183,Dejan Raphinha,RW,Juventus,Ivory Coast,Serie A,Winger
1184,Domenico Gnabry,RW,Tottenham,Japan,Premier League,Wide Playmaker
1185,Christian Raphinha,RW,AC Milan,Egypt,Serie A,Inside Forward
1186,Leroy Pino,RW,Dortmund,Egypt,Bundesliga,Inside Forward
1187,Angel Kulusevski,RW,Brest,Brazil,Ligue 1,Inside Forward
1188,Mohamed Salah,RW,Monaco,USA,Ligue 1,Inside Forward
1189,Federico Pino,RW,Aston Villa,Spain,Premier League,Winger
1190,Serge Saka,RW,Aston Villa,Japan,Premier League,Wide Playmaker
1191,Bukayo Sane,RW,Frankfurt,Ivory Coast,Bundesliga,Wide Playmaker
1192,Rodrygo Kubo,RW,Brighton,Egypt,Premier League,Inside Forward
1193,Jarrod Di Maria,RW,Manchester City,Egypt,Premier League,Inside Forward
1194,Christian Kubo,RW,Real Madrid,Japan,La Liga,Wide Playmaker
1195,Bukayo Bailey,RW,Chelsea,Jamaica,Premier League,Wide Playmaker
1196,Raphinha Gonzalez,RW,Real Betis,USA,La Liga,Inside Forward
1197,Dejan Salah,RW,Arsenal,Germany,Premier League,Inside Forward
1198,Domenico Pino,RW,Manchester United,Ivory Coast,Premier League,Inside Forward
1199,Yeremy Sane,RW,Brest,England,Ligue 1,Inside Forward
1200,Yeremy Saka,RW,Real Betis,Jamaica,La Liga,Winger
1201,Mohamed Asensio,RW,Bayer Leverkusen,Ivory Coast,Bundesliga,Inside Forward
1202,Angel Sane,RW,Juventus,Brazil,Serie A,Wide Playmaker
1203,Nicolas Bowen,RW,Juventus,Jamaica,Serie A,Wide Playmaker
1204,Federico Bowen,RW,Atletico Madrid,Germany,La Liga,Winger
1205,Domenico Kulusevski,RW,Nice,Sweden,Ligue 1,Winger
1206,Raphinha Sane,RW,Bayer Leverkusen,England,Bundesliga,Wide Playmaker
1207,Ousmane Olise,RW,RB Leipzig,Italy,Bundesliga,Winger
1208,Jarrod Kubo,RW,AC Milan,Cameroon,Serie A,Wide Playmaker
1209,Domenico Bailey,RW,Athletic Club,Spain,La Liga,Wide Playmaker
1210,Federico Gnabry,RW,AS Roma,USA,Serie A,Wide Playmaker
1211,Takefusa Olise,RW,Atletico Madrid,Italy,La Liga,Winger
1212,Jarrod Kulusevski,RW,AS Roma,Egypt,Serie A,Wide Playmaker
1213,Raphinha Saka,RW,Atalanta,Italy,Serie A,Winger
1214,Domenico Olise,RW,Real Sociedad,Germany,La Liga,Winger
1215,Federico Kubo,RW,Brighton,Sweden,Premier League,Inside Forward
1216,Raphinha Bailey,RW,Bayern Munich,Ivory Coast,Bundesliga,Inside Forward
1217,Mohamed Chiesa,RW,Stuttgart,England,Bundesliga,Winger
1218,Rodrygo Sane,RW,Bayer Leverkusen,USA,Bundesliga,Winger
1219,Serge Asensio,RW,Atletico Madrid,Italy,La Liga,Wide Playmaker
1220,Yeremy Goes,RW,AS Roma,Ivory Coast,Serie A,Inside Forward
1221,Federico Pino,RW,Newcastle,Italy,Premier League,Winger
1222,Federico Salah,RW,Dortmund,Argentina,Bundesliga,Inside Forward
1223,Bryan Bailey,RW,Atalanta,Italy,Serie A,Winger
1224,Federico Saka,RW,Aston Villa,Japan,Premier League,Inside Forward
1225,Dejan Bowen,RW,PSG,Argentina,Ligue 1,Inside Forward
1226,Federico Kulusevski,RW,Brighton,USA,Premier League,Wide Playmaker
1227,Domenico Mbeumo,RW,Marseille,Brazil,Ligue 1,Wide Playmaker
1228,Dejan Raphinha,RW,Napoli,Spain,Serie A,Wide Playmaker
1229,Marco Asensio,RW,Manchester United,Egypt,Premier League,Inside Forward
1230,Domenico Goes,RW,Newcastle,Brazil,Premier League,Winger
1231,Dejan Bowen,RW,Monaco,Egypt,Ligue 1,Wide Playmaker
1232,Federico Asensio,RW,Brighton,Cameroon,Premier League,Wide Playmaker
1233,Michael Goes,RW,Bologna,Italy,Serie A,Wide Playmaker
1234,Takefusa Saka,RW,AS Roma,Italy,Serie A,Winger
1235,Mohamed Raphinha,RW,Inter Milan,Japan,Serie A,Winger
1236,Yeremy Pino,RW,PSG,Ivory Coast,Ligue 1,Wide Playmaker
1237,Michael Raphinha,RW,Monaco,Argentina,Ligue 1,Inside Forward
1238,Raphinha Kulusevski,RW,Marseille,Argentina,Ligue 1,Winger
1239,Dejan Chiesa,RW,AS Roma,Cameroon,Serie A,Wide Playmaker
1240,Leroy Asensio,RW,Juventus,USA,Serie A,Wide Playmaker
1241,Jarrod Di Maria,RW,Dortmund,Japan,Bundesliga,Wide Playmaker
1242,Bukayo Salah,RW,Liverpool,Italy,Premier League,Wide Playmaker
1243,Michael Olise,RW,Marseille,Argentina,Ligue 1,Wide Playmaker
1244,Nicolas Gonzalez,RW,Athletic Club,Italy,La Liga,Inside Forward
1245,Leroy Asensio,RW,Manchester City,USA,Premier League,Wide Playmaker
1246,Federico Pino,RW,Valencia,England,La Liga,Winger
1247,Serge Mbeumo,RW,Real Sociedad,Egypt,La Liga,Wide Playmaker
1248,Dejan Sane,RW,PSG,Germany,Ligue 1,Winger
1249,Angel Pulisic,RW,Inter Milan,Cameroon,Serie A,Inside Forward
1250,Dejan Raphinha,RW,Lyon,Ivory Coast,Ligue 1,Winger
1251,Yeremy Pino,RW,RB Leipzig,USA,Bundesliga,Winger
1252,Bukayo Sane,RW,Manchester City,Egypt,Premier League,Wide Playmaker
1253,Raphinha Sane,RW,PSG,Ivory Coast,Ligue 1,Winger
1254,Mohamed Dembele,RW,Bologna,Argentina,Serie A,Inside Forward
1255,Dejan Bailey,RW,Bayern Munich,USA,Bundesliga,Winger
1256,Raphinha Kubo,RW,PSG,Sweden,Ligue 1,Inside Forward
1257,Bukayo Di Maria,RW,Aston Villa,Jamaica,Premier League,Inside Forward
1258,Federico Gnabry,RW,West Ham,Cameroon,Premier League,Winger
1259,Leon Kulusevski,RW,Real Sociedad,USA,La Liga,Wide Playmaker
1260,Yeremy Berardi,RW,Lille,Sweden,Ligue 1,Inside Forward
1261,Serge Kubo,RW,Brighton,Ivory Coast,Premier League,Wide Playmaker
1262,Angel Bowen,RW,Girona,Sweden,La Liga,Inside Forward
1263,Mohamed Salah,RW,Marseille,Germany,Ligue 1,Winger
1264,Leon Raphinha,RW,Bayer Leverkusen,Cameroon,Bundesliga,Wide Playmaker
1265,Christian Saka,RW,Bologna,Ivory Coast,Serie A,Wide Playmaker
1266,Ousmane Pino,RW,Liverpool,Cameroon,Premier League,Wide Playmaker
1267,Dejan Asensio,RW,Atalanta,USA,Serie A,Wide Playmaker
1268,Leon Saka,RW,Brest,Egypt,Ligue 1,Winger
1269,Nicolas Di Maria,RW,Valencia,Germany,La Liga,Inside Forward
1270,Christian Sane,RW,Lille,France,Ligue 1,Inside Forward
1271,Domenico Gonzalez,RW,Athletic Club,Brazil,La Liga,Inside Forward
1272,Rodrygo Bowen,RW,Juventus,Sweden,Serie A,Winger
1273,Dejan Saka,RW,Lille,France,Ligue 1,Wide Playmaker
1274,Rodrygo Pulisic,RW,Brighton,Italy,Premier League,Inside Forward
1275,Yeremy Salah,RW,Tottenham,Jamaica,Premier League,Wide Playmaker
1276,Leroy Di Maria,RW,Nice,Cameroon,Ligue 1,Wide Playmaker
1277,Marco Mbeumo,RW,Dortmund,Sweden,Bundesliga,Wide Playmaker
1278,Leon Dembele,RW,RB Leipzig,Germany,Bundesliga,Wide Playmaker
1279,Serge Bowen,RW,Juventus,Argentina,Serie A,Inside Forward
1280,Leroy Bailey,RW,Athletic Club,Cameroon,La Liga,Inside Forward
1281,Rodrygo Pulisic,RW,Atalanta,USA,Serie A,Inside Forward
1282,Michael Saka,RW,Lazio,England,Serie A,Inside Forward
1283,Jarrod Pino,RW,AC Milan,Japan,Serie A,Inside Forward
1284,Leroy Bowen,RW,Lazio,Germany,Serie A,Winger
1285,Nicolas Gnabry,RW,Barcelona,Japan,La Liga,Winger
1286,Serge Salah,RW,Bayer Leverkusen,Italy,Bundesliga,Winger
1287,Leon Dembele,RW,Marseille,Egypt,Ligue 1,Wide Playmaker
1288,Ousmane Asensio,RW,Newcastle,Italy,Premier League,Winger
1289,Leon Asensio,RW,Real Betis,Italy,La Liga,Winger
1290,Mohamed Olise,RW,Lazio,Argentina,Serie A,Inside Forward
1291,Bukayo Pulisic,RW,West Ham,Argentina,Premier League,Inside Forward
1292,Serge Dembele,RW,Athletic Club,Brazil,La Liga,Wide Playmaker
1293,Michael Bowen,RW,Aston Villa,Jamaica,Premier League,Winger
1294,Michael Pino,RW,Bayer Leverkusen,Egypt,Bundesliga,Inside Forward
1295,Leroy Bowen,RW,Inter Milan,Argentina,Serie A,Inside Forward
1296,Michael Di Maria,RW,Bayern Munich,Sweden,Bundesliga,Inside Forward
1297,Raphinha Pulisic,RW,Manchester United,Spain,Premier League,Inside Forward
1298,Christian Kulusevski,RW,RB Leipzig,USA,Bundesliga,Wide Playmaker
1299,Mohamed Chiesa,RW,Nice,Germany,Ligue 1,Inside Forward
1300,Domenico Bowen,RW,Bayer Leverkusen,Sweden,Bundesliga,Wide Playmaker
1301,Marco Olise,RW,West Ham,Jamaica,Premier League,Wide Playmaker
1302,Marco Bowen,RW,Girona,Egypt,La Liga,Wide Playmaker
1303,Bukayo Olise,RW,Lyon,Italy,Ligue 1,Inside Forward
1304,Michael Pino,RW,Tottenham,France,Premier League,Wide Playmaker
1305,Michael Sane,RW,Real Betis,USA,La Liga,Wide Playmaker
1306,Marco Gnabry,RW,Napoli,Italy,Serie A,Wide Playmaker
1307,Michael Gnabry,RW,Napoli,USA,Serie A,Winger
1308,Michael Pino,RW,Stuttgart,Germany,Bundesliga,Inside Forward
1309,Leon Pino,RW,Real Madrid,England,La Liga,Winger
1310,Ousmane Saka,RW,Manchester City,Brazil,Premier League,Winger
1311,Michael Raphinha,RW,Bayer Leverkusen,Italy,Bundesliga,Wide Playmaker
1312,Yeremy Kulusevski,RW,Brighton,Egypt,Premier League,Inside Forward
1313,Jarrod Olise,RW,Manchester City,Germany,Premier League,Inside Forward
1314,Raphinha Olise,RW,Athletic Club,Italy,La Liga,Inside Forward
1315,Leroy Raphinha,RW,RB Leipzig,Argentina,Bundesliga,Winger
1316,Leroy Goes,RW,Tottenham,Argentina,Premier League,Winger
1317,Marco Olise,RW,Atalanta,Argentina,Serie A,Wide Playmaker
1318,Raphinha Gonzalez,RW,Lazio,England,Serie A,Wide Playmaker
1319,Raphinha Bowen,RW,Napoli,France,Serie A,Winger
1320,Marco Raphinha,RW,Nice,Spain,Ligue 1,Winger
1321,Domenico Kubo,RW,Atletico Madrid,Jamaica,La Liga,Winger
1322,Yeremy Kubo,RW,Manchester United,Italy,Premier League,Winger
1323,Rodrygo Asensio,RW,Dortmund,Cameroon,Bundesliga,Winger
1324,Leon Mbeumo,RW,Girona,Egypt,La Liga,Wide Playmaker
1325,Domenico Asensio,RW,Napoli,Cameroon,Serie A,Wide Playmaker
1326,Takefusa Berardi,RW,Brest,France,Ligue 1,Wide Playmaker
1327,Yeremy Sane,RW,Real Betis,Sweden,La Liga,Winger
1328,Dejan Kulusevski,RW,Lazio,Cameroon,Serie A,Inside Forward
1329,Christian Asensio,RW,Bayern Munich,Germany,Bundesliga,Winger
1330,Leon Sane,RW,Real Madrid,Italy,La Liga,Wide Playmaker
1331,Yeremy Asensio,RW,Bayern Munich,Brazil,Bundesliga,Wide Playmaker
1332,Serge Salah,RW,Brest,Brazil,Ligue 1,Wide Playmaker
1333,Leon Pulisic,RW,Napoli,Sweden,Serie A,Wide Playmaker
1334,Jarrod Gonzalez,RW,Girona,Germany,La Liga,Wide Playmaker
1335,Marco Kubo,RW,Dortmund,Spain,Bundesliga,Inside Forward
1336,Marco Raphinha,RW,Inter Milan,Jamaica,Serie A,Inside Forward
1337,Bryan Bailey,RW,PSG,USA,Ligue 1,Wide Playmaker
1338,Raphinha Chiesa,RW,Atalanta,England,Serie A,Inside Forward
1339,Nicolas Pulisic,RW,Tottenham,Japan,Premier League,Wide Playmaker
1340,Raphinha Salah,RW,Lazio,England,Serie A,Inside Forward
1341,Leon Olise,RW,Frankfurt,Cameroon,Bundesliga,Inside Forward
1342,Domenico Gnabry,RW,Brighton,USA,Premier League,Winger
1343,Nicolas Raphinha,RW,Arsenal,Cameroon,Premier League,Wide Playmaker
1344,Leroy Chiesa,RW,Bologna,Cameroon,Serie A,Wide Playmaker
1345,Domenico Pulisic,RW,Frankfurt,England,Bundesliga,Wide Playmaker
1346,Bukayo Bowen,RW,Real Madrid,Japan,La Liga,Winger
1347,Jarrod Di Maria,RW,Manchester City,Spain,Premier League,Wide Playmaker
1348,Federico Kulusevski,RW,Frankfurt,Italy,Bundesliga,Wide Playmaker
1349,Leon Olise,RW,Manchester United,Italy,Premier League,Inside Forward
1350,Mohamed Olise,RW,Manchester United,Italy,Premier League,Wide Playmaker
1351,Ousmane Gnabry,RW,Arsenal,Jamaica,Premier League,Wide Playmaker
1352,Leroy Pino,RW,Real Sociedad,Germany,La Liga,Inside Forward
1353,Christian Pino,RW,Stuttgart,France,Bundesliga,Wide Playmaker
1354,Bukayo Asensio,RW,Lyon,Brazil,Ligue 1,Inside Forward
1355,Yeremy Goes,RW,RB Leipzig,Spain,Bundesliga,Wide Playmaker
1356,Federico Gnabry,RW,Manchester United,Germany,Premier League,Winger
1357,Serge Gonzalez,RW,Real Madrid,Argentina,La Liga,Winger
1358,Dejan Chiesa,RW,Nice,England,Ligue 1,Inside Forward
1359,Rodrygo Gnabry,RW,RB Leipzig,France,Bundesliga,Wide Playmaker
1360,Domenico Salah,RW,Brighton,Sweden,Premier League,Inside Forward
1361,Federico Asensio,RW,Atletico Madrid,Sweden,La Liga,Wide Playmaker
1362,Bukayo Sane,RW,Dortmund,Italy,Bundesliga,Wide Playmaker
1363,Takefusa Goes,RW,Juventus,Argentina,Serie A,Wide Playmaker
1364,Rodrygo Asensio,RW,Girona,Ivory Coast,La Liga,Inside Forward
1365,Serge Bowen,RW,AC Milan,Cameroon,Serie A,Wide Playmaker
1366,Rodrygo Olise,RW,Manchester City,Sweden,Premier League,Winger
1367,Ousmane Gnabry,RW,Bayer Leverkusen,France,Bundesliga,Winger
1368,Domenico Mbeumo,RW,AC Milan,Brazil,Serie A,Wide Playmaker
1369,Federico Mbeumo,RW,Valencia,Brazil,La Liga,Wide Playmaker
1370,Takefusa Bowen,RW,Frankfurt,Argentina,Bundesliga,Inside Forward
1371,Marco Pino,RW,Lyon,Spain,Ligue 1,Wide Playmaker
1372,Dejan Berardi,RW,Aston Villa,Brazil,Premier League,Inside Forward
1373,Ousmane Raphinha,RW,AC Milan,USA,Serie A,Inside Forward
1374,Michael Mbeumo,RW,Chelsea,Egypt,Premier League,Winger
1375,Angel Goes,RW,Real Madrid,Italy,La Liga,Wide Playmaker
1376,Jarrod Bowen,RW,Atalanta,France,Serie A,Winger
1377,Angel Pino,RW,Dortmund,Japan,Bundesliga,Winger
1378,Dejan Asensio,RW,Napoli,Ivory Coast,Serie A,Inside Forward
1379,Dejan Gnabry,RW,Newcastle,France,Premier League,Inside Forward
1380,Bukayo Goes,RW,RB Leipzig,Italy,Bundesliga,Wide Playmaker
1381,Marco Goes,RW,Bayer Leverkusen,Italy,Bundesliga,Winger
1382,Serge Dembele,RW,Manchester United,England,Premier League,Inside Forward
1383,Domenico Pulisic,RW,Atletico Madrid,USA,La Liga,Winger
1384,Raphinha Pulisic,RW,Lyon,Japan,Ligue 1,Winger
1385,Marco Salah,RW,Nice,Jamaica,Ligue 1,Winger
1386,Michael Dembele,RW,Bologna,Italy,Serie A,Winger
1387,Dejan Bowen,RW,Bologna,England,Serie A,Wide Playmaker
1388,Takefusa Gnabry,RW,PSG,Germany,Ligue 1,Inside Forward
1389,Michael Kulusevski,RW,Stuttgart,Italy,Bundesliga,Inside Forward
1390,Raphinha Berardi,RW,Lyon,Argentina,Ligue 1,Winger
1391,Raphinha Kubo,RW,PSG,Italy,Ligue 1,Inside Forward
1392,Leroy Pulisic,RW,AC Milan,Egypt,Serie A,Wide Playmaker
1393,Raphinha Saka,RW,Napoli,Sweden,Serie A,Winger
1394,Domenico Goes,RW,Manchester United,Argentina,Premier League,Winger
1395,Raphinha Berardi,RW,Lille,Argentina,Ligue 1,Wide Playmaker
1396,Leroy Asensio,RW,Bayern Munich,Argentina,Bundesliga,Inside Forward
1397,Christian Salah,RW,Bayer Leverkusen,England,Bundesliga,Inside Forward
1398,Federico Mbeumo,RW,Juventus,Germany,Serie A,Inside Forward
1399,Yeremy Bowen,RW,Atalanta,Cameroon,Serie A,Inside Forward
1400,Christian Gnabry,RW,AS Roma,Japan,Serie A,Winger
1401,Raphinha Asensio,RW,Newcastle,Jamaica,Premier League,Wide Playmaker
1402,Jarrod Bailey,RW,AS Roma,Germany,Serie A,Wide Playmaker
1403,Dejan Raphinha,RW,Marseille,Ivory Coast,Ligue 1,Inside Forward
1404,Leroy Olise,RW,Lyon,Brazil,Ligue 1,Winger
1405,Dejan Bailey,RW,Valencia,Jamaica,La Liga,Wide Playmaker
1406,Takefusa Sane,RW,Athletic Club,England,La Liga,Wide Playmaker
1407,Raphinha Bailey,RW,Atletico Madrid,Brazil,La Liga,Inside Forward
1408,Domenico Dembele,RW,Bayern Munich,USA,Bundesliga,Winger
1409,Ousmane Gonzalez,RW,Bologna,Germany,Serie A,Inside Forward
1410,Jarrod Chiesa,RW,PSG,Egypt,Ligue 1,Inside Forward
1411,Jarrod Olise,RW,Brest,Jamaica,Ligue 1,Inside Forward
1412,Angel Salah,RW,Stuttgart,England,Bundesliga,Inside Forward
1413,Nicolas Mbeumo,RW,Manchester United,Spain,Premier League,Inside Forward
1414,Leon Chiesa,RW,Lyon,Brazil,Ligue 1,Winger
1415,Rodrygo Gonzalez,RW,RB Leipzig,Argentina,Bundesliga,Inside Forward
1416,Jarrod Gonzalez,RW,Lille,Italy,Ligue 1,Inside Forward
1417,Nicolas Sane,RW,Lille,Ivory Coast,Ligue 1,Winger
1418,Leon Gonzalez,RW,Stuttgart,England,Bundesliga,Wide Playmaker
1419,Leroy Berardi,RW,Real Madrid,France,La Liga,Wide Playmaker
1420,Dejan Goes,RW,Brighton,Italy,Premier League,Winger
1421,Domenico Goes,RW,Aston Villa,England,Premier League,Winger
1422,Mohamed Gonzalez,RW,Atletico Madrid,USA,La Liga,Winger
1423,Bryan Kulusevski,RW,Brest,Argentina,Ligue 1,Inside Forward
1424,Serge Kubo,RW,Aston Villa,USA,Premier League,Inside Forward
1425,Serge Gnabry,RW,Girona,Italy,La Liga,Winger
1426,Jarrod Sane,RW,Lille,Jamaica,Ligue 1,Wide Playmaker
1427,Takefusa Kulusevski,RW,Lyon,Sweden,Ligue 1,Winger
1428,Leroy Chiesa,RW,Atletico Madrid,Germany,La Liga,Winger
1429,Yeremy Berardi,RW,AS Roma,France,Serie A,Inside Forward
1430,Leon Berardi,RW,PSG,Ivory Coast,Ligue 1,Inside Forward
1431,Leon Pulisic,RW,Newcastle,Ivory Coast,Premier League,Wide Playmaker
1432,Ousmane Olise,RW,Brest,England,Ligue 1,Winger
1433,Michael Gnabry,RW,Brest,Jamaica,Ligue 1,Winger
1434,Rodrygo Salah,RW,Barcelona,Argentina,La Liga,Winger
1435,Rodrygo Dembele,RW,Juventus,England,Serie A,Inside Forward
1436,Leroy Kulusevski,RW,Dortmund,Egypt,Bundesliga,Wide Playmaker
1437,Dejan Di Maria,RW,Barcelona,Sweden,La Liga,Inside Forward
1438,Michael Salah,RW,Inter Milan,France,Serie A,Wide Playmaker
1439,Bryan Kubo,RW,Barcelona,Germany,La Liga,Winger
1440,Federico Goes,RW,Nice,Egypt,Ligue 1,Wide Playmaker
1441,Serge Di Maria,RW,Girona,England,La Liga,Winger
1442,Leon Asensio,RW,Dortmund,Egypt,Bundesliga,Wide Playmaker
1443,Raphinha Kulusevski,RW,Frankfurt,Egypt,Bundesliga,Inside Forward
1444,Takefusa Pulisic,RW,Dortmund,Spain,Bundesliga,Inside Forward
1445,Ousmane Chiesa,RW,Monaco,England,Ligue 1,Inside Forward
1446,Takefusa Raphinha,RW,Bayern Munich,Sweden,Bundesliga,Wide Playmaker
1447,Marco Dembele,RW,Stuttgart,Sweden,Bundesliga,Winger
1448,Federico Asensio,RW,PSG,Sweden,Ligue 1,Wide Playmaker
1449,Leroy Saka,RW,RB Leipzig,Cameroon,Bundesliga,Wide Playmaker
1450,Christian Raphinha,RW,Atalanta,Cameroon,Serie A,Inside Forward
1451,Leon Saka,RW,Brest,Sweden,Ligue 1,Inside Forward
1452,Angel Gnabry,RW,AS Roma,Spain,Serie A,Wide Playmaker
1453,Bukayo Gonzalez,RW,Lyon,Germany,Ligue 1,Inside Forward
1454,Christian Bowen,RW,Real Sociedad,Japan,La Liga,Inside Forward
1455,Dejan Gonzalez,RW,Bologna,Jamaica,Serie A,Winger
1456,Ousmane Gonzalez,RW,Stuttgart,Egypt,Bundesliga,Inside Forward
1457,Rodrygo Chiesa,RW,Atalanta,USA,Serie A,Winger
1458,Serge Chiesa,RW,Atalanta,Germany,Serie A,Wide Playmaker
1459,Nicolas Berardi,RW,Real Madrid,England,La Liga,Wide Playmaker
1460,Domenico Berardi,RW,Newcastle,Japan,Premier League,Winger
1461,Rodrygo Olise,RW,Real Madrid,Argentina,La Liga,Winger
1462,Dejan Bailey,RW,Liverpool,Germany,Premier League,Wide Playmaker
1463,Raphinha Kulusevski,RW,AS Roma,Cameroon,Serie A,Winger
1464,Leroy Bowen,RW,Atalanta,England,Serie A,Inside Forward
1465,Michael Pino,RW,Lille,England,Ligue 1,Inside Forward
1466,Takefusa Gonzalez,RW,Bayern Munich,Jamaica,Bundesliga,Inside Forward
1467,Michael Kubo,RW,Girona,Sweden,La Liga,Wide Playmaker
1468,Angel Sane,RW,Napoli,Germany,Serie A,Inside Forward
1469,Mohamed Berardi,RW,Bayer Leverkusen,Argentina,Bundesliga,Winger
1470,Marco Saka,RW,Tottenham,France,Premier League,Winger
1471,Nicolas Raphinha,RW,AS Roma,France,Serie A,Inside Forward
1472,Raphinha Kulusevski,RW,Lyon,Ivory Coast,Ligue 1,Wide Playmaker
1473,Ousmane Mbeumo,RW,Atalanta,Italy,Serie A,Wide Playmaker
1474,Jarrod Kulusevski,RW,Valencia,Italy,La Liga,Winger
1475,Michael Di Maria,RW,Tottenham,Sweden,Premier League,Inside Forward
1476,Marco Gonzalez,RW,AS Roma,France,Serie A,Wide Playmaker
1477,Federico Kubo,RW,Bayern Munich,England,Bundesliga,Winger
