Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
1147,Ollie Nunez,ST,Inter Milan,Poland,Serie A,Poacher
1148,Lautaro Nunez,ST,Barcelona,Portugal,La Liga,False 9
1149,Dusan Morata,ST,Lille,Sweden,Ligue 1,Target Forward
1150,Robert Martinez,ST,Atalanta,Nigeria,Serie A,Target Forward
1151,Santiago Wilson,ST,Atletico Madrid,Slovenia,La Liga,False 9
1152,Dusan Wilson,ST,Bayer Leverkusen,Germany,Bundesliga,Poacher
1153,Ollie Morata,ST,Stuttgart,Denmark,Bundesliga,Advanced Forward
1154,Lois Kane,ST,Atletico Madrid,England,La Liga,Poacher
1155,Dusan Lukaku,ST,Chelsea,Nigeria,Premier League,Advanced Forward
1156,Alexander Openda,ST,Valencia,England,La Liga,Target Forward
1157,Benjamin Hojlund,ST,Dortmund,Slovenia,Bundesliga,Poacher
1158,Lois Martinez,ST,Newcastle,Belgium,Premier League,Poacher
1159,Robert Martinez,ST,Bayern Munich,Brazil,Bundesliga,Target Forward
1160,Alexander Haaland,ST,Atalanta,England,Serie A,Poacher
1161,Robert Vlahovic,ST,Lille,Serbia,Ligue 1,Target Forward
1162,Robert Sesko,ST,PSG,Portugal,Ligue 1,Poacher
1163,Victor Vlahovic,ST,Bologna,Nigeria,Serie A,Advanced Forward
1164,Alvaro Martinez,ST,Newcastle,Slovenia,Premier League,Advanced Forward
1165,Victor Haaland,ST,RB Leipzig,Spain,Bundesliga,False 9
1166,Robert Morata,ST,Marseille,Norway,Ligue 1,Advanced Forward
1167,Ollie Toney,ST,Juventus,Nigeria,Serie A,False 9
1168,Niclas Openda,ST,Real Madrid,Norway,La Liga,False 9
1169,Goncalo Isak,ST,Real Betis,Uruguay,La Liga,Target Forward
1170,Ivan Vlahovic,ST,Tottenham,Poland,Premier League,Target Forward
1171,Dusan Lukaku,ST,Lyon,Denmark,Ligue 1,Target Forward
1172,Ollie Sesko,ST,Bologna,Serbia,Serie A,Poacher
1173,Rasmus Martinez,ST,PSG,Norway,Ligue 1,False 9
1174,Goncalo Watkins,ST,Lille,Nigeria,Ligue 1,Target Forward
1175,Callum Lewandowski,ST,Inter Milan,Spain,Serie A,False 9
1176,Victor Fullkrug,ST,Monaco,Spain,Ligue 1,Poacher
1177,Callum Lewandowski,ST,Atalanta,Portugal,Serie A,Target Forward
1178,Santiago Openda,ST,Real Madrid,Germany,La Liga,False 9
1179,Robert Openda,ST,Bayern Munich,Sweden,Bundesliga,Advanced Forward
1180,Robert Kane,ST,Chelsea,Mexico,Premier League,Poacher
1181,Erling Kane,ST,Newcastle,Brazil,Premier League,False 9
1182,Rasmus Martinez,ST,Lazio,Uruguay,Serie A,Advanced Forward
1183,Victor Osimhen,ST,Chelsea,Mexico,Premier League,Poacher
1184,Callum Vlahovic,ST,Bayer Leverkusen,Mexico,Bundesliga,Advanced Forward
1185,Alexander Gimenez,ST,PSG,Poland,Ligue 1,Advanced Forward
1186,Darwin Wilson,ST,Brest,Norway,Ligue 1,Target Forward
1187,Lautaro Ramos,ST,PSG,France,Ligue 1,Advanced Forward
1188,Lois Openda,ST,Bayern Munich,Sweden,Bundesliga,Poacher
1189,Alexander Toney,ST,Bayern Munich,Poland,Bundesliga,Poacher
1190,Ollie Kane,ST,Frankfurt,Nigeria,Bundesliga,Advanced Forward
1191,Erling Hojlund,ST,Manchester United,Argentina,Premier League,False 9
1192,Callum Watkins,ST,Arsenal,Serbia,Premier League,False 9
1193,Benjamin Ramos,ST,Newcastle,Poland,Premier League,Target Forward
1194,Ivan Haaland,ST,Inter Milan,Brazil,Serie A,Advanced Forward
1195,Victor Alvarez,ST,AC Milan,Poland,Serie A,Target Forward
1196,Rasmus Vlahovic,ST,Brest,Portugal,Ligue 1,Poacher
1197,Callum Gimenez,ST,Bologna,Poland,Serie A,Target Forward
1198,Harry Openda,ST,Real Sociedad,Serbia,La Liga,Target Forward
1199,Benjamin Lukaku,ST,Frankfurt,Slovenia,Bundesliga,Poacher
1200,Niclas Haaland,ST,Monaco,Slovenia,Ligue 1,Advanced Forward
1201,Ivan Wilson,ST,Brighton,Germany,Premier League,Advanced Forward
1202,Erling Toney,ST,Brighton,Poland,Premier League,False 9
1203,Goncalo Haaland,ST,PSG,Nigeria,Ligue 1,Advanced Forward
1204,Romelu Morata,ST,Inter Milan,England,Serie A,Poacher
1205,Dusan Gimenez,ST,Brest,Nigeria,Ligue 1,False 9
1206,Goncalo Nunez,ST,Liverpool,Denmark,Premier League,Target Forward
1207,Lois Vlahovic,ST,Monaco,Nigeria,Ligue 1,Advanced Forward
1208,Niclas Sesko,ST,Atletico Madrid,Brazil,La Liga,Advanced Forward
1209,Lautaro Openda,ST,Monaco,Denmark,Ligue 1,Target Forward
1210,Julian Wilson,ST,Real Madrid,Nigeria,La Liga,False 9
1211,Santiago Osimhen,ST,Manchester City,Norway,Premier League,Advanced Forward
1212,Lois Alvarez,ST,Bologna,Norway,Serie A,Target Forward
1213,Darwin Watkins,ST,Bologna,Belgium,Serie A,Advanced Forward
1214,Victor Hojlund,ST,Lille,Argentina,Ligue 1,Target Forward
1215,Benjamin Fullkrug,ST,Manchester City,Brazil,Premier League,Target Forward
1216,Santiago Openda,ST,Barcelona,Uruguay,La Liga,Target Forward
1217,Callum Ramos,ST,Lille,Portugal,Ligue 1,Advanced Forward
1218,Dusan Isak,ST,Bologna,Argentina,Serie A,Poacher
1219,Rasmus Watkins,ST,Nice,Uruguay,Ligue 1,Poacher
1220,Santiago Morata,ST,Stuttgart,Spain,Bundesliga,Poacher
1221,Robert Hojlund,ST,AC Milan,Norway,Serie A,Poacher
1222,Alvaro Toney,ST,Manchester City,Uruguay,Premier League,False 9
1223,Erling Martinez,ST,Aston Villa,Spain,Premier League,False 9
1224,Victor Toney,ST,Bayern Munich,Mexico,Bundesliga,Poacher
1225,Ollie Gimenez,ST,Newcastle,Mexico,Premier League,Advanced Forward
1226,Santiago Hojlund,ST,Frankfurt,Serbia,Bundesliga,Poacher
1227,Benjamin Alvarez,ST,Marseille,Portugal,Ligue 1,False 9
1228,Victor Lukaku,ST,Bologna,Nigeria,Serie A,Poacher
1229,Ivan Osimhen,ST,Tottenham,Argentina,Premier League,Poacher
1230,Darwin Osimhen,ST,Chelsea,Denmark,Premier League,Advanced Forward
1231,Rasmus Isak,ST,Newcastle,Belgium,Premier League,False 9
1232,Alexander Alvarez,ST,Inter Milan,Serbia,Serie A,False 9
1233,Erling Fullkrug,ST,Manchester City,Germany,Premier League,Advanced Forward
1234,Benjamin Watkins,ST,PSG,Nigeria,Ligue 1,False 9
1235,Benjamin Lewandowski,ST,West Ham,Denmark,Premier League,Poacher
1236,Darwin Lewandowski,ST,Real Sociedad,Norway,La Liga,Advanced Forward
1237,Santiago Haaland,ST,Bayer Leverkusen,Spain,Bundesliga,Target Forward
1238,Alexander Ramos,ST,Nice,Sweden,Ligue 1,Advanced Forward
1239,Rasmus Osimhen,ST,Athletic Club,Germany,La Liga,Poacher
1240,Dusan Fullkrug,ST,Juventus,Poland,Serie A,Advanced Forward
1241,Romelu Lukaku,ST,AC Milan,Portugal,Serie A,False 9
1242,Rasmus Fullkrug,ST,Lyon,Argentina,Ligue 1,Advanced Forward
1243,Lois Toney,ST,Brighton,England,Premier League,Advanced Forward
1244,Benjamin Haaland,ST,Bayern Munich,Portugal,Bundesliga,Poacher
1245,Lois Vlahovic,ST,Lille,Poland,Ligue 1,Target Forward
1246,Darwin Watkins,ST,Aston Villa,Denmark,Premier League,Advanced Forward
1247,Dusan Alvarez,ST,Atalanta,Poland,Serie A,Advanced Forward
1248,Darwin Fullkrug,ST,Dortmund,Denmark,Bundesliga,Advanced Forward
1249,Romelu Wilson,ST,Chelsea,Mexico,Premier League,Target Forward
1250,Erling Toney,ST,AS Roma,Poland,Serie A,Advanced Forward
1251,Harry Hojlund,ST,Valencia,Slovenia,La Liga,False 9
1252,Dusan Hojlund,ST,Brighton,Belgium,Premier League,Poacher
1253,Ollie Martinez,ST,AS Roma,Brazil,Serie A,Target Forward
1254,Ollie Martinez,ST,Lille,Slovenia,Ligue 1,Target Forward
1255,Callum Toney,ST,RB Leipzig,Brazil,Bundesliga,Poacher
1256,Callum Kane,ST,Real Sociedad,Sweden,La Liga,Poacher
1257,Ivan Gimenez,ST,Real Sociedad,France,La Liga,Target Forward
1258,Lautaro Sesko,ST,Brighton,Poland,Premier League,Poacher
1259,Romelu Watkins,ST,Barcelona,Belgium,La Liga,Poacher
1260,Robert Fullkrug,ST,Brest,Slovenia,Ligue 1,Advanced Forward
1261,Goncalo Sesko,ST,West Ham,Slovenia,Premier League,Target Forward
1262,Ivan Gimenez,ST,AS Roma,Sweden,Serie A,False 9
1263,Callum Fullkrug,ST,Bologna,Belgium,Serie A,Poacher
1264,Alvaro Hojlund,ST,Liverpool,Poland,Premier League,Target Forward
1265,Erling Toney,ST,Brest,Nigeria,Ligue 1,False 9
1266,Goncalo Haaland,ST,Frankfurt,Brazil,Bundesliga,False 9
1267,Rasmus Ramos,ST,Tottenham,Denmark,Premier League,Poacher
1268,Darwin Gimenez,ST,Frankfurt,Norway,Bundesliga,Target Forward
1269,Benjamin Osimhen,ST,Atalanta,Brazil,Serie A,False 9
1270,Lautaro Watkins,ST,Manchester City,Norway,Premier League,Poacher
1271,Lois Wilson,ST,Manchester City,Nigeria,Premier League,Advanced Forward
1272,Callum Watkins,ST,Atletico Madrid,France,La Liga,False 9
1273,Harry Isak,ST,Barcelona,Germany,La Liga,False 9
1274,Alexander Ramos,ST,Bayern Munich,Denmark,Bundesliga,Advanced Forward
1275,Victor Sesko,ST,Bayern Munich,Slovenia,Bundesliga,Poacher
1276,Alexander Watkins,ST,Atalanta,England,Serie A,Advanced Forward
1277,Lois Martinez,ST,Arsenal,Nigeria,Premier League,Advanced Forward
1278,Callum Haaland,ST,Arsenal,Spain,Premier League,Advanced Forward
1279,Lois Lewandowski,ST,Stuttgart,Mexico,Bundesliga,Target Forward
1280,Erling Ramos,ST,Stuttgart,Poland,Bundesliga,False 9
1281,Julian Nunez,ST,Real Madrid,Uruguay,La Liga,Poacher
1282,Darwin Wilson,ST,Juventus,Denmark,Serie A,False 9
1283,Callum Fullkrug,ST,Real Madrid,England,La Liga,False 9
1284,Victor Morata,ST,Tottenham,France,Premier League,Target Forward
1285,Lois Gimenez,ST,Real Sociedad,Portugal,La Liga,Poacher
1286,Erling Lukaku,ST,PSG,Argentina,Ligue 1,Target Forward
1287,Harry Fullkrug,ST,Lille,Mexico,Ligue 1,Advanced Forward
1288,Julian Ramos,ST,Barcelona,Norway,La Liga,Poacher
1289,Ollie Lewandowski,ST,Stuttgart,Slovenia,Bundesliga,Poacher
1290,Benjamin Gimenez,ST,Arsenal,Denmark,Premier League,False 9
1291,Romelu Nunez,ST,West Ham,Uruguay,Premier League,Poacher
1292,Callum Vlahovic,ST,Atalanta,Sweden,Serie A,False 9
1293,Darwin Watkins,ST,Brest,Denmark,Ligue 1,Target Forward
1294,Niclas Isak,ST,Bayer Leverkusen,Argentina,Bundesliga,Target Forward
1295,Ollie Alvarez,ST,Bologna,Belgium,Serie A,Advanced Forward
1296,Niclas Lewandowski,ST,Tottenham,Sweden,Premier League,Target Forward
1297,Darwin Isak,ST,Tottenham,France,Premier League,Advanced Forward
1298,Lautaro Gimenez,ST,RB Leipzig,Germany,Bundesliga,Advanced Forward
1299,Alexander Lewandowski,ST,Nice,Nigeria,Ligue 1,False 9
1300,Harry Gimenez,ST,Newcastle,Slovenia,Premier League,Poacher
1301,Lautaro Sesko,ST,Dortmund,Spain,Bundesliga,False 9
1302,Dusan Hojlund,ST,Dortmund,Norway,Bundesliga,Advanced Forward
1303,Alvaro Openda,ST,Chelsea,Brazil,Premier League,Poacher
1304,Rasmus Wilson,ST,Stuttgart,Argentina,Bundesliga,Target Forward
1305,Ivan Lewandowski,ST,Dortmund,Spain,Bundesliga,Poacher
1306,Dusan Morata,ST,Real Betis,Spain,La Liga,Poacher
1307,Lois Nunez,ST,Real Sociedad,Serbia,La Liga,False 9
1308,Benjamin Morata,ST,Bayern Munich,France,Bundesliga,Target Forward
1309,Romelu Isak,ST,Atalanta,Poland,Serie A,False 9
1310,Robert Sesko,ST,Chelsea,Norway,Premier League,Target Forward
1311,Harry Isak,ST,AC Milan,England,Serie A,False 9
1312,Erling Haaland,ST,Manchester United,Norway,Premier League,Target Forward
1313,Niclas Watkins,ST,Atletico Madrid,Serbia,La Liga,Advanced Forward
1314,Victor Alvarez,ST,Atletico Madrid,Argentina,La Liga,Advanced Forward
1315,Lois Sesko,ST,Juventus,Slovenia,Serie A,Target Forward
1316,Goncalo Vlahovic,ST,Monaco,Germany,Ligue 1,False 9
1317,Romelu Hojlund,ST,Chelsea,Norway,Premier League,False 9
1318,Goncalo Sesko,ST,Lyon,Norway,Ligue 1,Advanced Forward
1319,Benjamin Morata,ST,Inter Milan,Poland,Serie A,Target Forward
1320,Callum Gimenez,ST,Monaco,Serbia,Ligue 1,Advanced Forward
1321,Harry Nunez,ST,Lyon,Portugal,Ligue 1,Target Forward
1322,Lois Alvarez,ST,Tottenham,Belgium,Premier League,False 9
1323,Niclas Lewandowski,ST,Chelsea,England,Premier League,False 9
1324,Ivan Hojlund,ST,Stuttgart,Nigeria,Bundesliga,False 9
1325,Callum Vlahovic,ST,AS Roma,Slovenia,Serie A,Target Forward
1326,Niclas Morata,ST,Juventus,Mexico,Serie A,Target Forward
1327,Victor Nunez,ST,Bologna,Serbia,Serie A,Target Forward
1328,Alvaro Watkins,ST,Atletico Madrid,Denmark,La Liga,False 9
1329,Benjamin Toney,ST,AC Milan,Germany,Serie A,Poacher
1330,Romelu Vlahovic,ST,Frankfurt,Belgium,Bundesliga,Advanced Forward
1331,Benjamin Fullkrug,ST,Brest,Uruguay,Ligue 1,Poacher
1332,Ollie Openda,ST,Lille,Mexico,Ligue 1,Poacher
1333,Robert Kane,ST,Stuttgart,Serbia,Bundesliga,Advanced Forward
1334,Romelu Sesko,ST,PSG,England,Ligue 1,Advanced Forward
1335,Romelu Sesko,ST,Atletico Madrid,Spain,La Liga,Poacher
1336,Lautaro Lukaku,ST,Marseille,Norway,Ligue 1,Target Forward
1337,Victor Gimenez,ST,Marseille,Spain,Ligue 1,Poacher
1338,Darwin Ramos,ST,Monaco,Uruguay,Ligue 1,False 9
1339,Rasmus Lukaku,ST,Atletico Madrid,Norway,La Liga,Advanced Forward
1340,Robert Fullkrug,ST,Napoli,Sweden,Serie A,False 9
1341,Lautaro Fullkrug,ST,Bayer Leverkusen,Sweden,Bundesliga,False 9
1342,Alvaro Isak,ST,Manchester United,France,Premier League,False 9
1343,Rasmus Kane,ST,West Ham,Serbia,Premier League,Target Forward
1344,Harry Morata,ST,Brest,Slovenia,Ligue 1,False 9
1345,Robert Nunez,ST,Bayern Munich,Spain,Bundesliga,Target Forward
1346,Alvaro Haaland,ST,Brest,Brazil,Ligue 1,Advanced Forward
1347,Erling Martinez,ST,Brest,Argentina,Ligue 1,Poacher
1348,Callum Vlahovic,ST,Barcelona,Norway,La Liga,Poacher
1349,Niclas Alvarez,ST,Aston Villa,France,Premier League,False 9
1350,Santiago Vlahovic,ST,Brest,France,Ligue 1,False 9
1351,Callum Nunez,ST,Lyon,Slovenia,Ligue 1,Poacher
1352,Ivan Ramos,ST,Newcastle,France,Premier League,Advanced Forward
1353,Callum Fullkrug,ST,Newcastle,Portugal,Premier League,Poacher
1354,Rasmus Isak,ST,Brest,Argentina,Ligue 1,Advanced Forward
1355,Robert Lukaku,ST,Real Madrid,Slovenia,La Liga,Poacher
1356,Niclas Lukaku,ST,Bayer Leverkusen,Germany,Bundesliga,False 9
1357,Benjamin Wilson,ST,Stuttgart,Brazil,Bundesliga,Advanced Forward
1358,Darwin Kane,ST,Lyon,Spain,Ligue 1,Target Forward
1359,Romelu Morata,ST,Monaco,Spain,Ligue 1,False 9
1360,Santiago Morata,ST,PSG,Germany,Ligue 1,False 9
1361,Harry Ramos,ST,Juventus,Serbia,Serie A,False 9
1362,Benjamin Isak,ST,RB Leipzig,Germany,Bundesliga,Advanced Forward
1363,Julian Alvarez,ST,Atalanta,Serbia,Serie A,Poacher
1364,Victor Lewandowski,ST,AS Roma,Brazil,Serie A,Poacher
1365,Niclas Kane,ST,Lille,Serbia,Ligue 1,False 9
1366,Harry Morata,ST,Liverpool,Brazil,Premier League,Target Forward
1367,Lois Wilson,ST,RB Leipzig,Poland,Bundesliga,Advanced Forward
1368,Callum Martinez,ST,Bologna,Argentina,Serie A,Poacher
1369,Dusan Nunez,ST,Dortmund,England,Bundesliga,Target Forward
1370,Victor Alvarez,ST,Lyon,England,Ligue 1,Advanced Forward
1371,Alvaro Gimenez,ST,Frankfurt,Denmark,Bundesliga,Advanced Forward
1372,Harry Martinez,ST,Girona,Belgium,La Liga,Target Forward
1373,Benjamin Vlahovic,ST,Lyon,Norway,Ligue 1,Advanced Forward
1374,Dusan Lewandowski,ST,Inter Milan,Sweden,Serie A,Target Forward
1375,Darwin Toney,ST,Bayern Munich,Serbia,Bundesliga,Advanced Forward
1376,Victor Gimenez,ST,Atletico Madrid,England,La Liga,False 9
1377,Lautaro Lukaku,ST,Valencia,Sweden,La Liga,Target Forward
1378,Goncalo Osimhen,ST,Atletico Madrid,Brazil,La Liga,Target Forward
1379,Niclas Wilson,ST,PSG,Mexico,Ligue 1,Target Forward
1380,Rasmus Toney,ST,Lille,Portugal,Ligue 1,False 9
1381,Alvaro Toney,ST,Napoli,Portugal,Serie A,Target Forward
1382,Dusan Toney,ST,Lille,Belgium,Ligue 1,Advanced Forward
1383,Santiago Watkins,ST,Juventus,Germany,Serie A,Poacher
1384,Alvaro Alvarez,ST,Real Sociedad,Brazil,La Liga,Poacher
1385,Erling Watkins,ST,Liverpool,Serbia,Premier League,False 9
1386,Alvaro Haaland,ST,RB Leipzig,England,Bundesliga,False 9
1387,Romelu Openda,ST,Bayern Munich,Mexico,Bundesliga,Target Forward
1388,Dusan Vlahovic,ST,West Ham,Serbia,Premier League,False 9
1389,Callum Vlahovic,ST,Napoli,France,Serie A,Advanced Forward
1390,Ollie Ramos,ST,Lille,Norway,Ligue 1,Poacher
1391,Ollie Hojlund,ST,Monaco,Serbia,Ligue 1,Advanced Forward
1392,Benjamin Kane,ST,Napoli,Portugal,Serie A,Poacher
1393,Ivan Osimhen,ST,Arsenal,Brazil,Premier League,Target Forward
1394,Robert Nunez,ST,Atletico Madrid,France,La Liga,Target Forward
1395,Santiago Alvarez,ST,Inter Milan,Poland,Serie A,False 9
1396,Santiago Haaland,ST,Barcelona,Argentina,La Liga,False 9
1397,Erling Toney,ST,PSG,Belgium,Ligue 1,Poacher
1398,Rasmus Gimenez,ST,Brighton,Spain,Premier League,Target Forward
1399,Darwin Fullkrug,ST,Tottenham,Slovenia,Premier League,Advanced Forward
1400,Rasmus Gimenez,ST,Atletico Madrid,Sweden,La Liga,Advanced Forward
1401,Alexander Gimenez,ST,Stuttgart,Slovenia,Bundesliga,False 9
1402,Benjamin Lukaku,ST,Arsenal,Mexico,Premier League,False 9
1403,Darwin Haaland,ST,Stuttgart,France,Bundesliga,False 9
1404,Callum Gimenez,ST,Dortmund,England,Bundesliga,Advanced Forward
1405,Alexander Watkins,ST,Atletico Madrid,Norway,La Liga,Target Forward
1406,Harry Openda,ST,Aston Villa,Slovenia,Premier League,False 9
1407,Ivan Hojlund,ST,Monaco,Norway,Ligue 1,Advanced Forward
1408,Alvaro Toney,ST,Manchester City,Serbia,Premier League,Target Forward
1409,Darwin Haaland,ST,Dortmund,France,Bundesliga,False 9
1410,Harry Martinez,ST,Aston Villa,Uruguay,Premier League,Poacher
1411,Niclas Isak,ST,RB Leipzig,Denmark,Bundesliga,False 9
1412,Ollie Openda,ST,Bayer Leverkusen,Serbia,Bundesliga,Poacher
1413,Ollie Nunez,ST,Stuttgart,Portugal,Bundesliga,False 9
1414,Alexander Lukaku,ST,Bayern Munich,Spain,Bundesliga,Advanced Forward
1415,Ollie Fullkrug,ST,Marseille,Argentina,Ligue 1,Advanced Forward
1416,Victor Vlahovic,ST,Monaco,Germany,Ligue 1,Target Forward
1417,Alvaro Lewandowski,ST,Lazio,Argentina,Serie A,Advanced Forward
1418,Romelu Isak,ST,Brest,Portugal,Ligue 1,Poacher
1419,Victor Osimhen,ST,Bologna,England,Serie A,Advanced Forward
1420,Callum Osimhen,ST,Real Madrid,Portugal,La Liga,False 9
1421,Victor Alvarez,ST,Bayer Leverkusen,Mexico,Bundesliga,Advanced Forward
1422,Romelu Morata,ST,Liverpool,Belgium,Premier League,False 9
1423,Goncalo Haaland,ST,Monaco,France,Ligue 1,Advanced Forward
1424,Erling Hojlund,ST,Lyon,Nigeria,Ligue 1,False 9
1425,Erling Lewandowski,ST,Bayern Munich,Nigeria,Bundesliga,Advanced Forward
1426,Julian Haaland,ST,Bayern Munich,England,Bundesliga,False 9
1427,Niclas Kane,ST,Bologna,Slovenia,Serie A,Target Forward
1428,Rasmus Fullkrug,ST,Inter Milan,England,Serie A,Poacher
1429,Harry Watkins,ST,PSG,Uruguay,Ligue 1,Advanced Forward
1430,Callum Gimenez,ST,AS Roma,Denmark,Serie A,Advanced Forward
1431,Lois Gimenez,ST,Lyon,Serbia,Ligue 1,Target Forward
1432,Ollie Morata,ST,Manchester United,Argentina,Premier League,Target Forward
1433,Alexander Martinez,ST,Nice,Portugal,Ligue 1,Poacher
1434,Darwin Martinez,ST,Real Sociedad,Norway,La Liga,Poacher
1435,Ollie Morata,ST,Stuttgart,Norway,Bundesliga,Poacher
1436,Goncalo Hojlund,ST,Marseille,Germany,Ligue 1,Poacher
1437,Harry Alvarez,ST,Brest,Sweden,Ligue 1,Poacher
1438,Lois Osimhen,ST,Brighton,England,Premier League,False 9
1439,Erling Osimhen,ST,Liverpool,France,Premier League,Poacher
1440,Julian Vlahovic,ST,West Ham,Denmark,Premier League,Advanced Forward
1441,Alvaro Sesko,ST,Chelsea,France,Premier League,Poacher
1442,Niclas Kane,ST,Lyon,Nigeria,Ligue 1,Target Forward
1443,Ivan Kane,ST,Athletic Club,Belgium,La Liga,Target Forward
1444,Niclas Vlahovic,ST,Brest,Germany,Ligue 1,Poacher
1445,Alexander Openda,ST,Dortmund,France,Bundesliga,Target Forward
1446,Dusan Isak,ST,Dortmund,Belgium,Bundesliga,Advanced Forward
1447,Robert Vlahovic,ST,Atletico Madrid,Uruguay,La Liga,Target Forward
1448,Darwin Gimenez,ST,Brest,Poland,Ligue 1,Poacher
1449,Darwin Nunez,ST,Valencia,Brazil,La Liga,False 9
1450,Dusan Wilson,ST,Lazio,Uruguay,Serie A,False 9
1451,Harry Sesko,ST,AS Roma,Poland,Serie A,Advanced Forward
1452,Niclas Nunez,ST,Atletico Madrid,Norway,La Liga,Advanced Forward
1453,Ivan Vlahovic,ST,AC Milan,Belgium,Serie A,False 9
1454,Harry Morata,ST,Bayer Leverkusen,Belgium,Bundesliga,Poacher
1455,Erling Lukaku,ST,Liverpool,Slovenia,Premier League,Target Forward
1456,Alvaro Lukaku,ST,Arsenal,Argentina,Premier League,Advanced Forward
1457,Lautaro Osimhen,ST,Girona,Mexico,La Liga,Advanced Forward
1458,Ivan Nunez,ST,Lille,Sweden,Ligue 1,Poacher
1459,Goncalo Isak,ST,Lyon,Germany,Ligue 1,Poacher
1460,Darwin Gimenez,ST,Bayern Munich,Belgium,Bundesliga,Poacher
1461,Julian Lewandowski,ST,Inter Milan,Argentina,Serie A,False 9
1462,Benjamin Morata,ST,Aston Villa,France,Premier League,Target Forward
1463,Erling Nunez,ST,Bologna,Germany,Serie A,Advanced Forward
1464,Goncalo Sesko,ST,Napoli,Norway,Serie A,Poacher
1465,Dusan Kane,ST,Tottenham,Serbia,Premier League,Poacher
1466,Rasmus Martinez,ST,Nice,Mexico,Ligue 1,Target Forward
1467,Alvaro Osimhen,ST,Dortmund,Belgium,Bundesliga,False 9
1468,Ivan Hojlund,ST,Lyon,France,Ligue 1,False 9
1469,Ivan Vlahovic,ST,Barcelona,Slovenia,La Liga,False 9
1470,Niclas Alvarez,ST,Inter Milan,Germany,Serie A,Advanced Forward
1471,Lois Lewandowski,ST,Lazio,Spain,Serie A,Target Forward
1472,Victor Lewandowski,ST,Real Betis,Poland,La Liga,False 9
1473,Ivan Osimhen,ST,Bayer Leverkusen,Mexico,Bundesliga,False 9
1474,Ivan Alvarez,ST,Nice,Belgium,Ligue 1,Advanced Forward
1475,Dusan Vlahovic,ST,Real Madrid,Portugal,La Liga,Advanced Forward
1476,Benjamin Martinez,ST,Stuttgart,Slovenia,Bundesliga,False 9
1477,Rasmus Openda,ST,Barcelona,Spain,La Liga,Target Forward
1478,Alexander Wilson,ST,PSG,Norway,Ligue 1,False 9
1479,Ivan Gimenez,ST,Frankfurt,Nigeria,Bundesliga,False 9
1480,Alvaro Lukaku,ST,Girona,France,La Liga,Advanced Forward
1481,Erling Watkins,ST,Bologna,Belgium,Serie A,Target Forward
1482,Darwin Kane,ST,Inter Milan,France,Serie A,Advanced Forward
1483,Niclas Morata,ST,Aston Villa,Argentina,Premier League,Advanced Forward
1484,Ivan Lukaku,ST,Real Betis,England,La Liga,Poacher
1485,Romelu Hojlund,ST,Dortmund,Sweden,Bundesliga,Target Forward
1486,Harry Openda,ST,Inter Milan,Nigeria,Serie A,Poacher
1487,Ollie Hojlund,ST,Atalanta,Argentina,Serie A,Poacher
1488,Lautaro Lukaku,ST,Monaco,Nigeria,Ligue 1,Poacher
1489,Niclas Isak,ST,Frankfurt,Germany,Bundesliga,Poacher
1490,Benjamin Isak,ST,Chelsea,Belgium,Premier League,Advanced Forward
1491,Rasmus Toney,ST,Bayern Munich,Poland,Bundesliga,Advanced Forward
1492,Romelu Nunez,ST,Valencia,Spain,La Liga,Advanced Forward
1493,Robert Osimhen,ST,Manchester United,Belgium,Premier League,False 9
1494,Romelu Fullkrug,ST,AC Milan,Slovenia,Serie A,Poacher
1495,Alexander Lewandowski,ST,West Ham,Nigeria,Premier League,Target Forward
1496,Callum Toney,ST,Bayer Leverkusen,Mexico,Bundesliga,False 9
1497,Santiago Vlahovic,ST,Lyon,Belgium,Ligue 1,Advanced Forward
1498,Victor Gimenez,ST,AS Roma,Poland,Serie A,Poacher
1499,Rasmus Kane,ST,Newcastle,Poland,Premier League,Advanced Forward
1500,Robert Hojlund,ST,Lille,Uruguay,Ligue 1,Target Forward
