Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
1092,Rodrigo Goretzka,CM,Manchester United,Belgium,Premier League,Playmaker
1093,Enzo Camavinga,CM,Atletico Madrid,England,La Liga,Deep Lying Playmaker
1094,Rodrigo Barella,CM,Stuttgart,Spain,Bundesliga,Deep Lying Playmaker
1095,Pedri Camavinga,CM,Lazio,Netherlands,Serie A,Holding
1096,Gavi Kroos,CM,Liverpool,Germany,Premier League,Box to Box
1097,Pedri Gallagher,CM,Juventus,Argentina,Serie A,Playmaker
1098,Jude Gonzalez,CM,Lille,Brazil,Ligue 1,Holding
1099,Granit Gallagher,CM,Juventus,Hungary,Serie A,Holding
1100,Houssem Locatelli,CM,Atalanta,Mali,Serie A,Holding
1101,Kevin Modric,CM,AS Roma,Spain,Serie A,Box to Box
1102,Lucas De Paul,CM,Dortmund,Switzerland,Bundesliga,Deep Lying Playmaker
1103,Conor De Bruyne,CM,Real Betis,Netherlands,La Liga,Playmaker
1104,Gavi Modric,CM,Real Sociedad,Spain,La Liga,Playmaker
1105,Adrien Gonzalez,CM,Frankfurt,Switzerland,Bundesliga,Box to Box
1106,Conor De Bruyne,CM,Atletico Madrid,Argentina,La Liga,Box to Box
1107,Adrien De Paul,CM,AS Roma,Brazil,Serie A,Playmaker
1108,Kevin Gundogan,CM,Inter Milan,Croatia,Serie A,Deep Lying Playmaker
1109,Alexis De Jong,CM,Dortmund,Italy,Bundesliga,Half Winger
1110,Mateo Kroos,CM,Lazio,Argentina,Serie A,Playmaker
1111,Manuel Camavinga,CM,Bayern Munich,Belgium,Bundesliga,Box to Box
1112,Adrien Gallagher,CM,Arsenal,England,Premier League,Box to Box
1113,Jude Fernandez,CM,Lille,Hungary,Ligue 1,Playmaker
1114,Enzo Bellingham,CM,Stuttgart,Croatia,Bundesliga,Half Winger
1115,Frenkie Camavinga,CM,Bologna,Brazil,Serie A,Deep Lying Playmaker
1116,Yves Xhaka,CM,Nice,Belgium,Ligue 1,Holding
1117,Jude Kovacic,CM,Frankfurt,England,Bundesliga,Deep Lying Playmaker
1118,Frenkie De Bruyne,CM,Nice,France,Ligue 1,Box to Box
1119,Frenkie De Paul,CM,Lille,Argentina,Ligue 1,Box to Box
1120,Kevin Kovacic,CM,Manchester United,Italy,Premier League,Deep Lying Playmaker
1121,Manuel De Paul,CM,Real Betis,Argentina,La Liga,Half Winger
1122,Luka Gundogan,CM,Tottenham,Italy,Premier League,Half Winger
1123,Kevin Aouar,CM,Monaco,Mali,Ligue 1,Playmaker
1124,Jude Goretzka,CM,Bayern Munich,Netherlands,Bundesliga,Playmaker
1125,Nicolo Kroos,CM,Manchester United,Netherlands,Premier League,Deep Lying Playmaker
1126,Leon Rabiot,CM,Brighton,Belgium,Premier League,Deep Lying Playmaker
1127,Pedri De Bruyne,CM,Nice,Brazil,Ligue 1,Playmaker
1128,Pedri Camavinga,CM,Bayern Munich,Portugal,Bundesliga,Holding
1129,Rodrigo Gallagher,CM,Atalanta,Switzerland,Serie A,Deep Lying Playmaker
1130,Lucas Kovacic,CM,Stuttgart,Portugal,Bundesliga,Box to Box
1131,Kevin Aouar,CM,Chelsea,Belgium,Premier League,Half Winger
1132,Gavi Barella,CM,RB Leipzig,Switzerland,Bundesliga,Playmaker
1133,Lucas Xhaka,CM,Frankfurt,Algeria,Bundesliga,Deep Lying Playmaker
1134,Kevin Koopmeiners,CM,Napoli,Netherlands,Serie A,Playmaker
1135,Lucas Goretzka,CM,Nice,Mali,Ligue 1,Box to Box
1136,Toni Paqueta,CM,Brest,Algeria,Ligue 1,Half Winger
1137,Eduardo Gundogan,CM,Real Betis,Mali,La Liga,Deep Lying Playmaker
1138,Gavi De Bruyne,CM,Barcelona,France,La Liga,Half Winger
1139,Gavi De Bruyne,CM,Athletic Club,Portugal,La Liga,Playmaker
1140,Houssem Gallagher,CM,Inter Milan,Belgium,Serie A,Box to Box
1141,Alexis De Paul,CM,Stuttgart,Portugal,Bundesliga,Deep Lying Playmaker
1142,Leon Mac Allister,CM,Real Madrid,Argentina,La Liga,Holding
1143,Adrien Aouar,CM,Arsenal,Netherlands,Premier League,Holding
1144,Ilkay Kovacic,CM,Atletico Madrid,Argentina,La Liga,Deep Lying Playmaker
1145,Enzo Rabiot,CM,Bayer Leverkusen,Belgium,Bundesliga,Half Winger
1146,Dominik Goretzka,CM,Atletico Madrid,Brazil,La Liga,Box to Box
1147,Dominik Koopmeiners,CM,Brest,Netherlands,Ligue 1,Box to Box
1148,Lucas De Paul,CM,Bayern Munich,Switzerland,Bundesliga,Holding
1149,Pedri Kroos,CM,PSG,Croatia,Ligue 1,Half Winger
1150,Alexis Gundogan,CM,Valencia,Argentina,La Liga,Playmaker
1151,Kevin Gonzalez,CM,Real Sociedad,Switzerland,La Liga,Holding
1152,Vitinha Goretzka,CM,Lille,Portugal,Ligue 1,Box to Box
1153,Conor Koopmeiners,CM,Arsenal,Algeria,Premier League,Holding
1154,Gavi De Bruyne,CM,Newcastle,Switzerland,Premier League,Half Winger
1155,Nicolo Kovacic,CM,Real Betis,Mali,La Liga,Holding
1156,Ilkay Gonzalez,CM,Marseille,England,Ligue 1,Box to Box
1157,Adrien Gonzalez,CM,Bayern Munich,Croatia,Bundesliga,Playmaker
1158,Conor Zaire-Emery,CM,Juventus,Spain,Serie A,Half Winger
1159,Enzo Fernandez,CM,Bayer Leverkusen,Argentina,Bundesliga,Playmaker
1160,Houssem Bissouma,CM,Lazio,Portugal,Serie A,Box to Box
1161,Gavi Koopmeiners,CM,Inter Milan,Netherlands,Serie A,Holding
1162,Gavi Mac Allister,CM,Frankfurt,Netherlands,Bundesliga,Deep Lying Playmaker
1163,Eduardo Gundogan,CM,Athletic Club,Germany,La Liga,Box to Box
1164,Granit Barella,CM,Girona,Mali,La Liga,Half Winger
1165,Nicolo Xhaka,CM,Lazio,Portugal,Serie A,Box to Box
1166,Conor Kovacic,CM,Barcelona,Switzerland,La Liga,Playmaker
1167,Adrien Barella,CM,Athletic Club,Hungary,La Liga,Holding
1168,Gavi Camavinga,CM,Napoli,Mali,Serie A,Deep Lying Playmaker
1169,Adrien Kovacic,CM,Real Sociedad,Switzerland,La Liga,Playmaker
1170,Gavi Gallagher,CM,Nice,Germany,Ligue 1,Half Winger
1171,Rodrigo Camavinga,CM,Brighton,Germany,Premier League,Deep Lying Playmaker
1172,Dominik Fernandez,CM,Girona,England,La Liga,Half Winger
1173,Lucas Paqueta,CM,Brighton,Argentina,Premier League,Playmaker
1174,Jude Gundogan,CM,AC Milan,Germany,Serie A,Half Winger
1175,Eduardo Koopmeiners,CM,Marseille,Croatia,Ligue 1,Playmaker
1176,Warren Zaire-Emery,CM,Lille,England,Ligue 1,Holding
1177,Pedri Locatelli,CM,Brighton,Croatia,Premier League,Box to Box
1178,Manuel De Paul,CM,Monaco,Argentina,Ligue 1,Half Winger
1179,Pedri Gonzalez,CM,AC Milan,Portugal,Serie A,Holding
1180,Mateo Zaire-Emery,CM,Manchester City,Hungary,Premier League,Holding
1181,Yves De Jong,CM,Stuttgart,Spain,Bundesliga,Deep Lying Playmaker
1182,Conor Tielemans,CM,Napoli,Netherlands,Serie A,Deep Lying Playmaker
1183,Kevin Gundogan,CM,Napoli,Italy,Serie A,Playmaker
1184,Eduardo Modric,CM,Brest,Portugal,Ligue 1,Deep Lying Playmaker
1185,Rodrigo Fernandez,CM,Newcastle,Switzerland,Premier League,Holding
1186,Conor Aouar,CM,Girona,Croatia,La Liga,Playmaker
1187,Toni Gallagher,CM,Bologna,Spain,Serie A,Box to Box
1188,Mateo Bissouma,CM,Bologna,Mali,Serie A,Deep Lying Playmaker
1189,Vitinha Koopmeiners,CM,Stuttgart,Portugal,Bundesliga,Deep Lying Playmaker
1190,Toni Aouar,CM,Bologna,France,Serie A,Half Winger
1191,Rodrigo Kovacic,CM,Bayer Leverkusen,Germany,Bundesliga,Box to Box
1192,Houssem Rabiot,CM,Stuttgart,Germany,Bundesliga,Box to Box
1193,Ilkay Barella,CM,Real Sociedad,Spain,La Liga,Half Winger
1194,Rodrigo Barella,CM,Napoli,Belgium,Serie A,Holding
1195,Vitinha Locatelli,CM,Aston Villa,France,Premier League,Deep Lying Playmaker
1196,Jude Paqueta,CM,West Ham,France,Premier League,Holding
1197,Frenkie De Paul,CM,Newcastle,Italy,Premier League,Holding
1198,Adrien Fernandez,CM,Dortmund,England,Bundesliga,Deep Lying Playmaker
1199,Warren Fernandez,CM,Real Sociedad,Netherlands,La Liga,Holding
1200,Frenkie Goretzka,CM,Lille,Croatia,Ligue 1,Half Winger
1201,Eduardo Aouar,CM,Stuttgart,Brazil,Bundesliga,Deep Lying Playmaker
1202,Lucas Locatelli,CM,Barcelona,Netherlands,La Liga,Deep Lying Playmaker
1203,Adrien De Bruyne,CM,Bayer Leverkusen,Germany,Bundesliga,Half Winger
1204,Gavi Locatelli,CM,Stuttgart,England,Bundesliga,Playmaker
1205,Granit Bellingham,CM,Inter Milan,Brazil,Serie A,Half Winger
1206,Luka Rabiot,CM,Manchester United,Spain,Premier League,Box to Box
1207,Dominik Gallagher,CM,Lazio,Germany,Serie A,Playmaker
1208,Lucas Bellingham,CM,Frankfurt,Switzerland,Bundesliga,Deep Lying Playmaker
1209,Lucas Fernandez,CM,Bayer Leverkusen,Mali,Bundesliga,Half Winger
1210,Houssem Bellingham,CM,Real Sociedad,Germany,La Liga,Playmaker
1211,Houssem Kovacic,CM,Lille,Croatia,Ligue 1,Deep Lying Playmaker
1212,Ilkay Mac Allister,CM,Arsenal,Mali,Premier League,Deep Lying Playmaker
1213,Adrien Gonzalez,CM,Brighton,Brazil,Premier League,Playmaker
1214,Granit Goretzka,CM,Real Madrid,Mali,La Liga,Deep Lying Playmaker
1215,Enzo De Jong,CM,Atletico Madrid,Spain,La Liga,Deep Lying Playmaker
1216,Toni Gallagher,CM,Aston Villa,Netherlands,Premier League,Holding
1217,Manuel Barella,CM,Inter Milan,Switzerland,Serie A,Deep Lying Playmaker
1218,Houssem Gundogan,CM,Arsenal,Brazil,Premier League,Box to Box
1219,Enzo Aouar,CM,Marseille,Germany,Ligue 1,Half Winger
1220,Lucas Gallagher,CM,Atalanta,Mali,Serie A,Holding
1221,Vitinha De Jong,CM,Stuttgart,Mali,Bundesliga,Deep Lying Playmaker
1222,Alexis Szoboszlai,CM,Brest,Spain,Ligue 1,Deep Lying Playmaker
1223,Manuel Barella,CM,Bayer Leverkusen,Switzerland,Bundesliga,Deep Lying Playmaker
1224,Jude Zaire-Emery,CM,PSG,Netherlands,Ligue 1,Box to Box
1225,Enzo Gonzalez,CM,Bayer Leverkusen,Hungary,Bundesliga,Box to Box
1226,Nicolo Paqueta,CM,Frankfurt,Portugal,Bundesliga,Half Winger
1227,Houssem Koopmeiners,CM,Atletico Madrid,France,La Liga,Deep Lying Playmaker
1228,Dominik Mac Allister,CM,Dortmund,Algeria,Bundesliga,Holding
1229,Lucas Gonzalez,CM,AC Milan,Hungary,Serie A,Box to Box
1230,Mateo Bellingham,CM,Bayer Leverkusen,England,Bundesliga,Box to Box
1231,Eduardo Xhaka,CM,Marseille,Belgium,Ligue 1,Playmaker
1232,Yves Paqueta,CM,Marseille,Algeria,Ligue 1,Playmaker
1233,Gavi De Bruyne,CM,Atletico Madrid,Netherlands,La Liga,Holding
1234,Lucas Aouar,CM,Stuttgart,Portugal,Bundesliga,Half Winger
1235,Enzo Bellingham,CM,Juventus,Spain,Serie A,Half Winger
1236,Vitinha Bissouma,CM,Lille,Algeria,Ligue 1,Holding
1237,Vitinha Mac Allister,CM,Nice,Italy,Ligue 1,Holding
1238,Luka Fernandez,CM,Bayern Munich,England,Bundesliga,Playmaker
1239,Alexis De Paul,CM,Liverpool,Brazil,Premier League,Box to Box
1240,Ilkay Camavinga,CM,Arsenal,England,Premier League,Box to Box
1241,Frenkie Barella,CM,Liverpool,France,Premier League,Holding
1242,Conor Modric,CM,Brighton,Algeria,Premier League,Holding
1243,Nicolo Camavinga,CM,Manchester City,Croatia,Premier League,Box to Box
1244,Jude Fernandez,CM,Inter Milan,Netherlands,Serie A,Half Winger
1245,Warren Paqueta,CM,Newcastle,Portugal,Premier League,Deep Lying Playmaker
1246,Leon Gallagher,CM,Dortmund,France,Bundesliga,Holding
1247,Pedri Locatelli,CM,West Ham,Belgium,Premier League,Box to Box
1248,Ilkay Szoboszlai,CM,Lazio,Brazil,Serie A,Playmaker
1249,Rodrigo Rabiot,CM,Atalanta,Germany,Serie A,Half Winger
1250,Toni Rabiot,CM,Tottenham,Italy,Premier League,Half Winger
1251,Rodrigo De Bruyne,CM,Manchester City,Belgium,Premier League,Box to Box
1252,Alexis Szoboszlai,CM,Bayer Leverkusen,Netherlands,Bundesliga,Playmaker
1253,Toni Rabiot,CM,Monaco,Italy,Ligue 1,Half Winger
1254,Frenkie Bissouma,CM,Monaco,Hungary,Ligue 1,Box to Box
1255,Alexis Koopmeiners,CM,AC Milan,Hungary,Serie A,Deep Lying Playmaker
1256,Leon Fernandez,CM,Valencia,France,La Liga,Box to Box
1257,Granit Koopmeiners,CM,Juventus,Spain,Serie A,Holding
1258,Gavi Zaire-Emery,CM,Lyon,Croatia,Ligue 1,Playmaker
1259,Adrien Koopmeiners,CM,West Ham,Brazil,Premier League,Playmaker
1260,Adrien Gundogan,CM,Frankfurt,Mali,Bundesliga,Holding
1261,Jude Bissouma,CM,Tottenham,Argentina,Premier League,Playmaker
1262,Mateo Rabiot,CM,Athletic Club,England,La Liga,Playmaker
1263,Conor Paqueta,CM,Juventus,Argentina,Serie A,Half Winger
1264,Jude Fernandez,CM,Barcelona,Croatia,La Liga,Box to Box
1265,Eduardo Bissouma,CM,Bologna,Algeria,Serie A,Box to Box
1266,Mateo Zaire-Emery,CM,Manchester United,Belgium,Premier League,Half Winger
1267,Conor Szoboszlai,CM,Brest,Portugal,Ligue 1,Playmaker
1268,Toni Goretzka,CM,RB Leipzig,Belgium,Bundesliga,Playmaker
1269,Enzo Zaire-Emery,CM,Bologna,Italy,Serie A,Box to Box
1270,Mateo Goretzka,CM,Real Betis,Algeria,La Liga,Half Winger
1271,Alexis Tielemans,CM,Real Betis,Germany,La Liga,Box to Box
1272,Vitinha Tielemans,CM,Lyon,Spain,Ligue 1,Deep Lying Playmaker
1273,Granit Paqueta,CM,Real Sociedad,Brazil,La Liga,Playmaker
1274,Ilkay Bellingham,CM,Bologna,Belgium,Serie A,Half Winger
1275,Houssem De Paul,CM,Inter Milan,England,Serie A,Holding
1276,Enzo Koopmeiners,CM,Tottenham,Brazil,Premier League,Box to Box
1277,Manuel Gallagher,CM,Girona,Croatia,La Liga,Holding
1278,Yves Kovacic,CM,Real Sociedad,Mali,La Liga,Playmaker
1279,Warren Koopmeiners,CM,Manchester City,Spain,Premier League,Holding
1280,Enzo Rabiot,CM,Frankfurt,Croatia,Bundesliga,Holding
1281,Mateo Goretzka,CM,AC Milan,France,Serie A,Deep Lying Playmaker
1282,Yves Szoboszlai,CM,RB Leipzig,Brazil,Bundesliga,Box to Box
1283,Enzo Szoboszlai,CM,Nice,Hungary,Ligue 1,Deep Lying Playmaker
1284,Vitinha Mac Allister,CM,Real Sociedad,Mali,La Liga,Box to Box
1285,Manuel De Jong,CM,Napoli,Switzerland,Serie A,Box to Box
1286,Warren Kroos,CM,Valencia,Argentina,La Liga,Box to Box
1287,Toni Paqueta,CM,Barcelona,France,La Liga,Holding
1288,Frenkie Locatelli,CM,Bayer Leverkusen,Italy,Bundesliga,Playmaker
1289,Eduardo Locatelli,CM,Atletico Madrid,Hungary,La Liga,Playmaker
1290,Ilkay Fernandez,CM,Juventus,England,Serie A,Holding
1291,Vitinha De Jong,CM,Brighton,Spain,Premier League,Box to Box
1292,Pedri Mac Allister,CM,PSG,Mali,Ligue 1,Holding
1293,Yves Barella,CM,Chelsea,Germany,Premier League,Deep Lying Playmaker
1294,Manuel Xhaka,CM,Aston Villa,England,Premier League,Half Winger
1295,Pedri Paqueta,CM,Arsenal,Croatia,Premier League,Playmaker
1296,Gavi Paqueta,CM,Real Sociedad,France,La Liga,Half Winger
1297,Kevin Szoboszlai,CM,AS Roma,Italy,Serie A,Deep Lying Playmaker
1298,Enzo Kroos,CM,Chelsea,Brazil,Premier League,Holding
1299,Adrien Locatelli,CM,Nice,Italy,Ligue 1,Deep Lying Playmaker
1300,Jude Camavinga,CM,Nice,Croatia,Ligue 1,Box to Box
1301,Luka Camavinga,CM,Athletic Club,Switzerland,La Liga,Holding
1302,Manuel Zaire-Emery,CM,PSG,Germany,Ligue 1,Box to Box
1303,Pedri Gundogan,CM,Bayern Munich,France,Bundesliga,Holding
1304,Manuel Zaire-Emery,CM,Nice,Mali,Ligue 1,Deep Lying Playmaker
1305,Vitinha Camavinga,CM,Bayern Munich,Portugal,Bundesliga,Holding
1306,Lucas Gundogan,CM,Valencia,Hungary,La Liga,Deep Lying Playmaker
1307,Lucas Bissouma,CM,Atletico Madrid,Mali,La Liga,Box to Box
1308,Ilkay Koopmeiners,CM,AC Milan,Switzerland,Serie A,Holding
1309,Luka Fernandez,CM,Lyon,Italy,Ligue 1,Holding
1310,Dominik Fernandez,CM,Atletico Madrid,Spain,La Liga,Deep Lying Playmaker
1311,Alexis Mac Allister,CM,Newcastle,Brazil,Premier League,Half Winger
1312,Mateo Barella,CM,Manchester United,Portugal,Premier League,Playmaker
1313,Kevin Gundogan,CM,Valencia,Brazil,La Liga,Playmaker
1314,Lucas Mac Allister,CM,Inter Milan,Algeria,Serie A,Box to Box
1315,Warren Mac Allister,CM,RB Leipzig,England,Bundesliga,Playmaker
1316,Nicolo Mac Allister,CM,Dortmund,Hungary,Bundesliga,Deep Lying Playmaker
1317,Luka Koopmeiners,CM,Inter Milan,Argentina,Serie A,Deep Lying Playmaker
1318,Granit De Bruyne,CM,Valencia,Switzerland,La Liga,Half Winger
1319,Toni Locatelli,CM,Bayer Leverkusen,Hungary,Bundesliga,Holding
1320,Enzo Aouar,CM,PSG,Italy,Ligue 1,Deep Lying Playmaker
1321,Lucas Mac Allister,CM,Manchester United,Croatia,Premier League,Deep Lying Playmaker
1322,Granit Kroos,CM,Chelsea,Algeria,Premier League,Box to Box
1323,Luka Locatelli,CM,Marseille,Mali,Ligue 1,Half Winger
1324,Nicolo Rabiot,CM,Real Betis,Hungary,La Liga,Deep Lying Playmaker
1325,Luka Barella,CM,Lazio,Mali,Serie A,Deep Lying Playmaker
1326,Ilkay Xhaka,CM,Brighton,Croatia,Premier League,Playmaker
1327,Rodrigo Locatelli,CM,AS Roma,Brazil,Serie A,Deep Lying Playmaker
1328,Toni Szoboszlai,CM,Chelsea,Germany,Premier League,Playmaker
1329,Houssem Aouar,CM,Stuttgart,Brazil,Bundesliga,Half Winger
1330,Pedri Tielemans,CM,Newcastle,Mali,Premier League,Deep Lying Playmaker
1331,Adrien Camavinga,CM,Nice,Netherlands,Ligue 1,Playmaker
1332,Leon Szoboszlai,CM,Nice,Croatia,Ligue 1,Playmaker
1333,Rodrigo Zaire-Emery,CM,Juventus,Germany,Serie A,Half Winger
1334,Alexis Aouar,CM,Bayer Leverkusen,England,Bundesliga,Playmaker
1335,Granit Tielemans,CM,Arsenal,Hungary,Premier League,Holding
1336,Warren Goretzka,CM,Real Sociedad,Brazil,La Liga,Deep Lying Playmaker
1337,Conor Kovacic,CM,Tottenham,Portugal,Premier League,Box to Box
1338,Frenkie De Bruyne,CM,Monaco,Germany,Ligue 1,Deep Lying Playmaker
1339,Eduardo Modric,CM,Marseille,France,Ligue 1,Playmaker
1340,Ilkay Paqueta,CM,Dortmund,Portugal,Bundesliga,Half Winger
1341,Leon Camavinga,CM,Monaco,Mali,Ligue 1,Half Winger
1342,Yves Xhaka,CM,Bayer Leverkusen,France,Bundesliga,Playmaker
1343,Granit De Bruyne,CM,Marseille,Brazil,Ligue 1,Holding
1344,Manuel Szoboszlai,CM,Brest,Switzerland,Ligue 1,Box to Box
1345,Kevin Aouar,CM,Girona,England,La Liga,Playmaker
1346,Mateo Aouar,CM,AS Roma,Croatia,Serie A,Box to Box
1347,Mateo Tielemans,CM,Arsenal,Croatia,Premier League,Half Winger
1348,Mateo Goretzka,CM,Chelsea,Argentina,Premier League,Deep Lying Playmaker
1349,Mateo Paqueta,CM,Barcelona,Belgium,La Liga,Deep Lying Playmaker
1350,Nicolo Tielemans,CM,Manchester United,Hungary,Premier League,Half Winger
1351,Dominik Bellingham,CM,Girona,Spain,La Liga,Box to Box
1352,Enzo De Bruyne,CM,Real Madrid,Netherlands,La Liga,Playmaker
1353,Conor Modric,CM,Girona,Germany,La Liga,Playmaker
1354,Vitinha Koopmeiners,CM,Inter Milan,Belgium,Serie A,Deep Lying Playmaker
1355,Lucas Szoboszlai,CM,Brest,Belgium,Ligue 1,Playmaker
1356,Kevin Bissouma,CM,Barcelona,England,La Liga,Deep Lying Playmaker
1357,Lucas Mac Allister,CM,Stuttgart,Netherlands,Bundesliga,Playmaker
1358,Adrien Bissouma,CM,Arsenal,Argentina,Premier League,Playmaker
1359,Alexis Kroos,CM,RB Leipzig,Argentina,Bundesliga,Holding
1360,Luka Aouar,CM,Barcelona,Italy,La Liga,Box to Box
1361,Manuel Gundogan,CM,Lille,Spain,Ligue 1,Box to Box
1362,Adrien Mac Allister,CM,Bayern Munich,Hungary,Bundesliga,Box to Box
1363,Warren Xhaka,CM,Dortmund,Portugal,Bundesliga,Box to Box
1364,Jude Gallagher,CM,Inter Milan,Netherlands,Serie A,Box to Box
1365,Leon Barella,CM,PSG,Mali,Ligue 1,Playmaker
1366,Jude Goretzka,CM,Lille,Germany,Ligue 1,Playmaker
1367,Adrien De Paul,CM,Inter Milan,Germany,Serie A,Holding
1368,Dominik Barella,CM,Lazio,Italy,Serie A,Deep Lying Playmaker
1369,Alexis Aouar,CM,RB Leipzig,Spain,Bundesliga,Holding
1370,Jude Zaire-Emery,CM,Lyon,Portugal,Ligue 1,Half Winger
1371,Manuel Bellingham,CM,Bayern Munich,Portugal,Bundesliga,Deep Lying Playmaker
1372,Warren Gundogan,CM,Bayer Leverkusen,Brazil,Bundesliga,Playmaker
1373,Eduardo Zaire-Emery,CM,Aston Villa,Brazil,Premier League,Half Winger
1374,Vitinha Aouar,CM,Stuttgart,Brazil,Bundesliga,Deep Lying Playmaker
1375,Manuel Bissouma,CM,Chelsea,Mali,Premier League,Box to Box
1376,Yves Kroos,CM,Marseille,Spain,Ligue 1,Deep Lying Playmaker
1377,Nicolo Kovacic,CM,Aston Villa,Algeria,Premier League,Half Winger
1378,Manuel Tielemans,CM,Girona,Belgium,La Liga,Playmaker
1379,Gavi Locatelli,CM,Real Sociedad,Hungary,La Liga,Box to Box
1380,Pedri Goretzka,CM,Arsenal,Argentina,Premier League,Box to Box
1381,Eduardo Camavinga,CM,Napoli,Germany,Serie A,Holding
1382,Ilkay Gonzalez,CM,Juventus,Algeria,Serie A,Deep Lying Playmaker
1383,Luka Modric,CM,Marseille,Germany,Ligue 1,Box to Box
1384,Luka De Paul,CM,Brighton,Algeria,Premier League,Box to Box
1385,Ilkay De Jong,CM,Dortmund,Netherlands,Bundesliga,Playmaker
1386,Adrien Aouar,CM,RB Leipzig,Portugal,Bundesliga,Box to Box
1387,Gavi Koopmeiners,CM,Lazio,Algeria,Serie A,Playmaker
1388,Conor Aouar,CM,Marseille,Spain,Ligue 1,Box to Box
1389,Alexis Fernandez,CM,Liverpool,Argentina,Premier League,Holding
1390,Vitinha Szoboszlai,CM,Valencia,Croatia,La Liga,Playmaker
1391,Mateo Aouar,CM,RB Leipzig,Belgium,Bundesliga,Box to Box
1392,Granit Xhaka,CM,Bayer Leverkusen,Portugal,Bundesliga,Playmaker
1393,Conor Bellingham,CM,Bayern Munich,Portugal,Bundesliga,Box to Box
1394,Yves Modric,CM,Lyon,Croatia,Ligue 1,Half Winger
1395,Conor Locatelli,CM,Frankfurt,France,Bundesliga,Half Winger
1396,Rodrigo Kovacic,CM,Stuttgart,Argentina,Bundesliga,Holding
1397,Manuel Szoboszlai,CM,Inter Milan,Argentina,Serie A,Holding
1398,Houssem Mac Allister,CM,Atletico Madrid,Netherlands,La Liga,Holding
1399,Alexis Tielemans,CM,Chelsea,France,Premier League,Holding
1400,Warren Kroos,CM,Bayer Leverkusen,Italy,Bundesliga,Deep Lying Playmaker
1401,Yves Xhaka,CM,Bologna,Hungary,Serie A,Deep Lying Playmaker
1402,Mateo Mac Allister,CM,Stuttgart,Switzerland,Bundesliga,Holding
1403,Frenkie Kovacic,CM,Manchester City,Switzerland,Premier League,Half Winger
1404,Enzo Camavinga,CM,Dortmund,Spain,Bundesliga,Box to Box
1405,Lucas Xhaka,CM,Arsenal,England,Premier League,Box to Box
1406,Nicolo De Jong,CM,RB Leipzig,England,Bundesliga,Half Winger
1407,Granit Aouar,CM,Manchester United,Algeria,Premier League,Holding
1408,Gavi De Jong,CM,RB Leipzig,Germany,Bundesliga,Deep Lying Playmaker
1409,Alexis Koopmeiners,CM,Tottenham,Mali,Premier League,Half Winger
1410,Pedri Aouar,CM,West Ham,Brazil,Premier League,Playmaker
1411,Adrien Gonzalez,CM,Bayer Leverkusen,Algeria,Bundesliga,Deep Lying Playmaker
1412,Houssem Koopmeiners,CM,Athletic Club,Algeria,La Liga,Playmaker
1413,Kevin Mac Allister,CM,Bayer Leverkusen,Mali,Bundesliga,Box to Box
1414,Pedri Mac Allister,CM,Athletic Club,Spain,La Liga,Half Winger
1415,Vitinha Zaire-Emery,CM,West Ham,Algeria,Premier League,Box to Box
1416,Mateo Paqueta,CM,West Ham,Argentina,Premier League,Playmaker
1417,Frenkie Bissouma,CM,Tottenham,Hungary,Premier League,Deep Lying Playmaker
1418,Vitinha Gallagher,CM,Juventus,Croatia,Serie A,Deep Lying Playmaker
1419,Mateo Bellingham,CM,Lille,Algeria,Ligue 1,Half Winger
1420,Mateo Zaire-Emery,CM,Nice,Portugal,Ligue 1,Playmaker
1421,Enzo Gonzalez,CM,AS Roma,Switzerland,Serie A,Half Winger
1422,Granit Aouar,CM,Brest,England,Ligue 1,Box to Box
1423,Kevin Szoboszlai,CM,Valencia,Brazil,La Liga,Half Winger
1424,Nicolo Goretzka,CM,Girona,Portugal,La Liga,Box to Box
1425,Houssem Xhaka,CM,Aston Villa,England,Premier League,Deep Lying Playmaker
1426,Rodrigo De Paul,CM,Girona,England,La Liga,Holding
1427,Ilkay Fernandez,CM,Real Sociedad,Italy,La Liga,Playmaker
1428,Alexis De Bruyne,CM,Newcastle,Portugal,Premier League,Playmaker
1429,Enzo Zaire-Emery,CM,Bologna,Brazil,Serie A,Box to Box
1430,Ilkay Rabiot,CM,AS Roma,France,Serie A,Box to Box
1431,Toni Locatelli,CM,Aston Villa,Argentina,Premier League,Box to Box
1432,Enzo De Bruyne,CM,Brighton,Germany,Premier League,Holding
1433,Mateo Kovacic,CM,Brest,Croatia,Ligue 1,Holding
1434,Frenkie Gundogan,CM,PSG,Switzerland,Ligue 1,Playmaker
1435,Kevin Aouar,CM,Lazio,Italy,Serie A,Box to Box
1436,Ilkay Aouar,CM,Brighton,Mali,Premier League,Holding
1437,Enzo Szoboszlai,CM,RB Leipzig,England,Bundesliga,Half Winger
1438,Ilkay Kovacic,CM,Atalanta,Croatia,Serie A,Playmaker
1439,Jude Kovacic,CM,Napoli,Brazil,Serie A,Holding
1440,Ilkay Aouar,CM,Lazio,Spain,Serie A,Box to Box
1441,Rodrigo Gallagher,CM,Manchester United,Algeria,Premier League,Playmaker
1442,Enzo Gallagher,CM,Napoli,Spain,Serie A,Deep Lying Playmaker
1443,Lucas Rabiot,CM,Athletic Club,Argentina,La Liga,Playmaker
1444,Jude Mac Allister,CM,Bologna,France,Serie A,Holding
