Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
1051,Amadou Guimaraes,CDM,Brighton,Morocco,Premier League,Centre Half
1052,Joshua Bajcetic,CDM,Inter Milan,Portugal,Serie A,Deep Lying Playmaker
1053,Sofyan Bajcetic,CDM,Chelsea,Ghana,Premier League,Deep Lying Playmaker
1054,Sofyan Casemiro,CDM,Juventus,Switzerland,Serie A,Deep Lying Playmaker
1055,Manuel Bajcetic,CDM,Athletic Club,Portugal,La Liga,Deep Lying Playmaker
1056,Aurelien Zakaria,CDM,Monaco,Switzerland,Ligue 1,Centre Half
1057,Moises Tavares,CDM,Brighton,England,Premier League,Centre Half
1058,Joshua Bissouma,CDM,Lille,France,Ligue 1,Holding
1059,Yves Tchouameni,CDM,Real Betis,Germany,La Liga,Centre Half
1060,Boubacar Bissouma,CDM,Lazio,Switzerland,Serie A,Centre Half
1061,Declan Bajcetic,CDM,Juventus,Spain,Serie A,Holding
1062,Joao Palhinha,CDM,PSG,Germany,Ligue 1,Holding
1063,Sofyan Bissouma,CDM,Bayer Leverkusen,Mali,Bundesliga,Deep Lying Playmaker
1064,Casemiro Hojbjerg,CDM,Aston Villa,England,Premier League,Holding
1065,Casemiro Hernandez,CDM,Arsenal,Brazil,Premier League,Deep Lying Playmaker
1066,Moises Partey,CDM,Nice,Morocco,Ligue 1,Holding
1067,Yves Hojbjerg,CDM,Stuttgart,Mexico,Bundesliga,Deep Lying Playmaker
1068,Thomas Hernandez,CDM,Monaco,Denmark,Ligue 1,Centre Half
1069,Denis Onana,CDM,Atalanta,Mali,Serie A,Holding
1070,Stefan Amrabat,CDM,Brighton,Ecuador,Premier League,Deep Lying Playmaker
1071,Stefan Tchouameni,CDM,Bayer Leverkusen,Denmark,Bundesliga,Deep Lying Playmaker
1072,Yves Ugarte,CDM,Bayern Munich,England,Bundesliga,Centre Half
1073,Fabinho Hernandez,CDM,Inter Milan,Mali,Serie A,Holding
1074,Denis Bajcetic,CDM,Bayern Munich,Spain,Bundesliga,Holding
1075,Yves Bajcetic,CDM,Manchester United,Brazil,Premier League,Deep Lying Playmaker
1076,Edson Hernandez,CDM,Tottenham,Belgium,Premier League,Deep Lying Playmaker
1077,Declan Caicedo,CDM,Marseille,Serbia,Ligue 1,Holding
1078,Thomas Tchouameni,CDM,Stuttgart,Ghana,Bundesliga,Centre Half
1079,Casemiro Amrabat,CDM,Real Madrid,Belgium,La Liga,Holding
1080,Rodri Partey,CDM,Lazio,Ecuador,Serie A,Deep Lying Playmaker
1081,Casemiro Kamara,CDM,Valencia,Switzerland,La Liga,Holding
1082,Bruno Ugarte,CDM,Real Betis,Ecuador,La Liga,Holding
1083,Casemiro Amrabat,CDM,Juventus,England,Serie A,Deep Lying Playmaker
1084,Manuel Tavares,CDM,Bayer Leverkusen,Mali,Bundesliga,Centre Half
1085,Rodri Casemiro,CDM,PSG,Uruguay,Ligue 1,Centre Half
1086,Rodri Palhinha,CDM,Valencia,Serbia,La Liga,Centre Half
1087,Boubacar Zakaria,CDM,West Ham,Portugal,Premier League,Holding
1088,Casemiro Bissouma,CDM,Barcelona,France,La Liga,Holding
1089,Aurelien Hojbjerg,CDM,RB Leipzig,Germany,Bundesliga,Centre Half
1090,Stefan Lavia,CDM,Brighton,Uruguay,Premier League,Centre Half
1091,Rodri Amrabat,CDM,Manchester United,Ghana,Premier League,Deep Lying Playmaker
1092,Manuel Palhinha,CDM,Atletico Madrid,France,La Liga,Holding
1093,Joshua Partey,CDM,Bayern Munich,Uruguay,Bundesliga,Holding
1094,Denis Onana,CDM,Barcelona,Ghana,La Liga,Holding
1095,Declan Bajcetic,CDM,Marseille,Belgium,Ligue 1,Deep Lying Playmaker
1096,Thomas Amrabat,CDM,Bayer Leverkusen,Switzerland,Bundesliga,Centre Half
1097,Boubacar Caicedo,CDM,Dortmund,France,Bundesliga,Deep Lying Playmaker
1098,Romeo Partey,CDM,Brest,Mexico,Ligue 1,Centre Half
1099,Manuel Tavares,CDM,Atletico Madrid,Germany,La Liga,Holding
1100,Aurelien Hojbjerg,CDM,Frankfurt,France,Bundesliga,Centre Half
1101,Moises Bajcetic,CDM,AC Milan,Serbia,Serie A,Deep Lying Playmaker
1102,Fabinho Alvarez,CDM,Liverpool,Mali,Premier League,Centre Half
1103,Thomas Guimaraes,CDM,Napoli,Serbia,Serie A,Deep Lying Playmaker
1104,Fabinho Lavia,CDM,Arsenal,Germany,Premier League,Holding
1105,Denis Hernandez,CDM,Atletico Madrid,Germany,La Liga,Holding
1106,Amadou Alvarez,CDM,Athletic Club,Portugal,La Liga,Deep Lying Playmaker
1107,Fabinho Palhinha,CDM,Bayer Leverkusen,Uruguay,Bundesliga,Centre Half
1108,Thomas Amrabat,CDM,Tottenham,Brazil,Premier League,Holding
1109,Declan Partey,CDM,AC Milan,France,Serie A,Holding
1110,Joshua Palhinha,CDM,Arsenal,Brazil,Premier League,Holding
1111,Stefan Casemiro,CDM,Newcastle,Ecuador,Premier League,Deep Lying Playmaker
1112,Edson Bajcetic,CDM,Stuttgart,Morocco,Bundesliga,Centre Half
1113,Yves Hojbjerg,CDM,Bologna,Ghana,Serie A,Holding
1114,Joshua Alvarez,CDM,Nice,Brazil,Ligue 1,Centre Half
1115,Moises Zakaria,CDM,AC Milan,England,Serie A,Deep Lying Playmaker
1116,Stefan Palhinha,CDM,Atletico Madrid,Uruguay,La Liga,Holding
1117,Casemiro Tchouameni,CDM,Monaco,France,Ligue 1,Holding
1118,Stefan Partey,CDM,RB Leipzig,Portugal,Bundesliga,Deep Lying Playmaker
1119,Manuel Kamara,CDM,Brest,Ghana,Ligue 1,Deep Lying Playmaker
1120,Denis Kimmich,CDM,Tottenham,France,Premier League,Deep Lying Playmaker
1121,Romeo Bajcetic,CDM,Brest,England,Ligue 1,Centre Half
1122,Rodri Onana,CDM,Atalanta,Morocco,Serie A,Deep Lying Playmaker
1123,Denis Lavia,CDM,Brest,Portugal,Ligue 1,Holding
1124,Declan Hernandez,CDM,Manchester United,Ghana,Premier League,Centre Half
1125,Declan Amrabat,CDM,Inter Milan,Ghana,Serie A,Holding
1126,Denis Hernandez,CDM,Newcastle,Morocco,Premier League,Holding
1127,Yves Ugarte,CDM,Atalanta,Germany,Serie A,Holding
1128,Romeo Kamara,CDM,Frankfurt,Serbia,Bundesliga,Centre Half
1129,Edson Tchouameni,CDM,Bologna,Mali,Serie A,Deep Lying Playmaker
1130,Edson Ugarte,CDM,Lyon,Brazil,Ligue 1,Centre Half
1131,Pierre-Emile Bissouma,CDM,PSG,Brazil,Ligue 1,Deep Lying Playmaker
1132,Aurelien Ugarte,CDM,Napoli,Germany,Serie A,Holding
1133,Denis Kamara,CDM,Bologna,Morocco,Serie A,Holding
1134,Rodri Amrabat,CDM,Bayern Munich,Uruguay,Bundesliga,Holding
1135,Yves Hojbjerg,CDM,Lille,Portugal,Ligue 1,Holding
1136,Fabinho Casemiro,CDM,Valencia,Uruguay,La Liga,Holding
1137,Fabinho Lavia,CDM,Inter Milan,Mexico,Serie A,Centre Half
1138,Stefan Onana,CDM,Bayern Munich,Portugal,Bundesliga,Centre Half
1139,Edson Bissouma,CDM,Brest,Serbia,Ligue 1,Deep Lying Playmaker
1140,Boubacar Caicedo,CDM,RB Leipzig,Mexico,Bundesliga,Centre Half
1141,Yves Hojbjerg,CDM,Lyon,England,Ligue 1,Centre Half
1142,Rodri Palhinha,CDM,Nice,Germany,Ligue 1,Holding
1143,Edson Tavares,CDM,Juventus,England,Serie A,Deep Lying Playmaker
1144,Stefan Casemiro,CDM,Marseille,Uruguay,Ligue 1,Centre Half
1145,Stefan Hojbjerg,CDM,Juventus,Switzerland,Serie A,Centre Half
1146,Pierre-Emile Hojbjerg,CDM,Bayer Leverkusen,Mali,Bundesliga,Deep Lying Playmaker
1147,Thomas Onana,CDM,Stuttgart,Serbia,Bundesliga,Deep Lying Playmaker
1148,Manuel Kamara,CDM,PSG,Belgium,Ligue 1,Holding
1149,Thomas Amrabat,CDM,Liverpool,Portugal,Premier League,Centre Half
1150,Yves Kamara,CDM,Frankfurt,Ghana,Bundesliga,Holding
1151,Declan Alvarez,CDM,Atalanta,Uruguay,Serie A,Holding
1152,Stefan Rice,CDM,Marseille,Ghana,Ligue 1,Centre Half
1153,Rodri Alvarez,CDM,Brest,Germany,Ligue 1,Centre Half
1154,Sofyan Casemiro,CDM,Inter Milan,Germany,Serie A,Holding
1155,Amadou Amrabat,CDM,AC Milan,France,Serie A,Deep Lying Playmaker
1156,Denis Caicedo,CDM,Dortmund,Portugal,Bundesliga,Deep Lying Playmaker
1157,Rodri Casemiro,CDM,Stuttgart,England,Bundesliga,Centre Half
1158,Boubacar Tavares,CDM,Stuttgart,Brazil,Bundesliga,Holding
1159,Stefan Ugarte,CDM,Stuttgart,Ghana,Bundesliga,Centre Half
1160,Sofyan Rice,CDM,Valencia,Ghana,La Liga,Centre Half
1161,Rodri Hojbjerg,CDM,Manchester United,Belgium,Premier League,Deep Lying Playmaker
1162,Bruno Rice,CDM,Brighton,England,Premier League,Deep Lying Playmaker
1163,Manuel Hojbjerg,CDM,Tottenham,France,Premier League,Centre Half
1164,Denis Rice,CDM,RB Leipzig,Denmark,Bundesliga,Deep Lying Playmaker
1165,Fabinho Palhinha,CDM,Lazio,Belgium,Serie A,Holding
1166,Thomas Tavares,CDM,Stuttgart,Denmark,Bundesliga,Deep Lying Playmaker
1167,Manuel Zakaria,CDM,Stuttgart,Ecuador,Bundesliga,Centre Half
1168,Denis Palhinha,CDM,Brighton,Uruguay,Premier League,Centre Half
1169,Fabinho Ugarte,CDM,AS Roma,Germany,Serie A,Holding
1170,Thomas Zakaria,CDM,Bayer Leverkusen,Belgium,Bundesliga,Centre Half
1171,Edson Caicedo,CDM,Frankfurt,Switzerland,Bundesliga,Deep Lying Playmaker
1172,Boubacar Casemiro,CDM,Arsenal,Belgium,Premier League,Holding
1173,Moises Hernandez,CDM,Marseille,Serbia,Ligue 1,Holding
1174,Stefan Casemiro,CDM,AS Roma,England,Serie A,Centre Half
1175,Stefan Zakaria,CDM,Frankfurt,Ecuador,Bundesliga,Deep Lying Playmaker
1176,Romeo Kimmich,CDM,Lazio,Uruguay,Serie A,Holding
1177,Sofyan Onana,CDM,Aston Villa,Belgium,Premier League,Holding
1178,Joao Tchouameni,CDM,Manchester United,Germany,Premier League,Centre Half
1179,Yves Kimmich,CDM,Lazio,Brazil,Serie A,Centre Half
1180,Aurelien Onana,CDM,PSG,Mali,Ligue 1,Centre Half
1181,Boubacar Hernandez,CDM,Newcastle,Switzerland,Premier League,Centre Half
1182,Bruno Kamara,CDM,Lyon,France,Ligue 1,Deep Lying Playmaker
1183,Pierre-Emile Caicedo,CDM,Atalanta,Mali,Serie A,Holding
1184,Casemiro Tchouameni,CDM,Real Betis,Brazil,La Liga,Centre Half
1185,Aurelien Bissouma,CDM,PSG,Serbia,Ligue 1,Centre Half
1186,Amadou Hojbjerg,CDM,Valencia,Ecuador,La Liga,Holding
1187,Thomas Guimaraes,CDM,AC Milan,Belgium,Serie A,Holding
1188,Romeo Alvarez,CDM,Nice,Morocco,Ligue 1,Holding
1189,Pierre-Emile Bajcetic,CDM,Monaco,Brazil,Ligue 1,Deep Lying Playmaker
1190,Aurelien Zakaria,CDM,Frankfurt,Switzerland,Bundesliga,Deep Lying Playmaker
1191,Casemiro Tavares,CDM,Bologna,Uruguay,Serie A,Centre Half
1192,Casemiro Guimaraes,CDM,PSG,Ecuador,Ligue 1,Holding
1193,Joao Lavia,CDM,Stuttgart,Ecuador,Bundesliga,Holding
1194,Declan Guimaraes,CDM,Napoli,England,Serie A,Deep Lying Playmaker
1195,Bruno Hojbjerg,CDM,Athletic Club,France,La Liga,Centre Half
1196,Thomas Tavares,CDM,Valencia,Switzerland,La Liga,Deep Lying Playmaker
1197,Declan Rice,CDM,Real Sociedad,England,La Liga,Deep Lying Playmaker
1198,Aurelien Zakaria,CDM,Atalanta,Belgium,Serie A,Holding
1199,Manuel Hernandez,CDM,Lille,Mali,Ligue 1,Deep Lying Playmaker
1200,Fabinho Palhinha,CDM,Barcelona,Switzerland,La Liga,Centre Half
1201,Stefan Tavares,CDM,Brighton,Ecuador,Premier League,Holding
1202,Stefan Bissouma,CDM,Real Betis,Mali,La Liga,Deep Lying Playmaker
1203,Moises Caicedo,CDM,Lyon,Ecuador,Ligue 1,Holding
1204,Joshua Bissouma,CDM,Lazio,Serbia,Serie A,Deep Lying Playmaker
1205,Joao Bajcetic,CDM,RB Leipzig,Uruguay,Bundesliga,Deep Lying Playmaker
1206,Moises Partey,CDM,Stuttgart,Ghana,Bundesliga,Holding
1207,Romeo Rice,CDM,Real Madrid,Portugal,La Liga,Holding
1208,Yves Guimaraes,CDM,Bologna,Mexico,Serie A,Holding
1209,Bruno Partey,CDM,Marseille,Uruguay,Ligue 1,Holding
1210,Declan Tavares,CDM,Frankfurt,Switzerland,Bundesliga,Deep Lying Playmaker
1211,Sofyan Ugarte,CDM,Atalanta,Morocco,Serie A,Deep Lying Playmaker
1212,Manuel Alvarez,CDM,AC Milan,Ecuador,Serie A,Centre Half
1213,Rodri Tavares,CDM,Valencia,Mexico,La Liga,Deep Lying Playmaker
1214,Yves Palhinha,CDM,Monaco,Serbia,Ligue 1,Deep Lying Playmaker
1215,Stefan Casemiro,CDM,RB Leipzig,Germany,Bundesliga,Deep Lying Playmaker
1216,Manuel Rice,CDM,PSG,Germany,Ligue 1,Holding
1217,Moises Palhinha,CDM,PSG,Germany,Ligue 1,Deep Lying Playmaker
1218,Casemiro Tavares,CDM,Newcastle,Morocco,Premier League,Centre Half
1219,Bruno Partey,CDM,AS Roma,Germany,Serie A,Deep Lying Playmaker
1220,Casemiro Zakaria,CDM,Valencia,Ecuador,La Liga,Deep Lying Playmaker
1221,Stefan Tavares,CDM,Atletico Madrid,Serbia,La Liga,Centre Half
1222,Thomas Bajcetic,CDM,Juventus,Brazil,Serie A,Holding
1223,Edson Tavares,CDM,Frankfurt,England,Bundesliga,Centre Half
1224,Yves Ugarte,CDM,Nice,Morocco,Ligue 1,Centre Half
1225,Romeo Tavares,CDM,Bayern Munich,Mali,Bundesliga,Centre Half
1226,Declan Guimaraes,CDM,Dortmund,Belgium,Bundesliga,Holding
1227,Rodri Rice,CDM,Nice,Belgium,Ligue 1,Deep Lying Playmaker
1228,Declan Alvarez,CDM,Manchester City,Brazil,Premier League,Holding
1229,Rodri Lavia,CDM,Lille,Belgium,Ligue 1,Centre Half
1230,Denis Casemiro,CDM,Girona,Uruguay,La Liga,Deep Lying Playmaker
1231,Stefan Ugarte,CDM,Monaco,Morocco,Ligue 1,Deep Lying Playmaker
1232,Edson Bajcetic,CDM,Real Sociedad,Germany,La Liga,Holding
1233,Boubacar Hernandez,CDM,PSG,Germany,Ligue 1,Deep Lying Playmaker
1234,Declan Kimmich,CDM,Arsenal,France,Premier League,Centre Half
1235,Fabinho Amrabat,CDM,Monaco,Denmark,Ligue 1,Deep Lying Playmaker
1236,Moises Ugarte,CDM,Monaco,England,Ligue 1,Holding
1237,Moises Bissouma,CDM,Marseille,Ghana,Ligue 1,Deep Lying Playmaker
1238,Sofyan Casemiro,CDM,Atletico Madrid,France,La Liga,Holding
1239,Manuel Palhinha,CDM,AS Roma,Portugal,Serie A,Centre Half
1240,Bruno Bissouma,CDM,Real Betis,Morocco,La Liga,Deep Lying Playmaker
1241,Bruno Partey,CDM,Stuttgart,England,Bundesliga,Centre Half
1242,Romeo Rice,CDM,RB Leipzig,Switzerland,Bundesliga,Holding
1243,Amadou Onana,CDM,AC Milan,Serbia,Serie A,Centre Half
1244,Joshua Palhinha,CDM,Stuttgart,Germany,Bundesliga,Deep Lying Playmaker
1245,Boubacar Guimaraes,CDM,Real Sociedad,Brazil,La Liga,Centre Half
1246,Denis Hernandez,CDM,Juventus,Ghana,Serie A,Centre Half
1247,Romeo Ugarte,CDM,AS Roma,England,Serie A,Centre Half
1248,Yves Kimmich,CDM,Aston Villa,Belgium,Premier League,Centre Half
1249,Casemiro Alvarez,CDM,Brest,Denmark,Ligue 1,Centre Half
1250,Joao Caicedo,CDM,Aston Villa,Morocco,Premier League,Centre Half
1251,Sofyan Kimmich,CDM,West Ham,Portugal,Premier League,Holding
1252,Rodri Palhinha,CDM,RB Leipzig,Uruguay,Bundesliga,Deep Lying Playmaker
1253,Rodri Caicedo,CDM,Liverpool,Ghana,Premier League,Holding
1254,Declan Caicedo,CDM,Bayern Munich,Ghana,Bundesliga,Holding
1255,Moises Tchouameni,CDM,Monaco,Switzerland,Ligue 1,Centre Half
1256,Bruno Alvarez,CDM,Barcelona,Spain,La Liga,Centre Half
1257,Amadou Rice,CDM,Nice,Ecuador,Ligue 1,Holding
1258,Yves Guimaraes,CDM,Girona,Denmark,La Liga,Deep Lying Playmaker
1259,Joao Partey,CDM,Girona,Denmark,La Liga,Deep Lying Playmaker
1260,Joshua Rice,CDM,Bologna,Portugal,Serie A,Holding
1261,Boubacar Tavares,CDM,Valencia,Belgium,La Liga,Centre Half
1262,Aurelien Kimmich,CDM,Marseille,Mexico,Ligue 1,Centre Half
1263,Romeo Partey,CDM,Athletic Club,Mali,La Liga,Deep Lying Playmaker
1264,Declan Tchouameni,CDM,Frankfurt,Portugal,Bundesliga,Deep Lying Playmaker
1265,Bruno Rice,CDM,Dortmund,Denmark,Bundesliga,Holding
1266,Amadou Bajcetic,CDM,Inter Milan,Ecuador,Serie A,Holding
1267,Thomas Rice,CDM,Marseille,Belgium,Ligue 1,Centre Half
1268,Denis Bajcetic,CDM,Arsenal,Portugal,Premier League,Deep Lying Playmaker
1269,Casemiro Caicedo,CDM,Valencia,Belgium,La Liga,Centre Half
1270,Casemiro Casemiro,CDM,Inter Milan,Germany,Serie A,Centre Half
1271,Aurelien Bissouma,CDM,Bologna,Mexico,Serie A,Centre Half
1272,Denis Zakaria,CDM,Bayer Leverkusen,Mexico,Bundesliga,Holding
1273,Bruno Amrabat,CDM,Bologna,Germany,Serie A,Centre Half
1274,Manuel Bajcetic,CDM,West Ham,Mali,Premier League,Deep Lying Playmaker
1275,Joao Casemiro,CDM,Juventus,Uruguay,Serie A,Centre Half
1276,Edson Palhinha,CDM,Manchester United,Morocco,Premier League,Centre Half
1277,Casemiro Kamara,CDM,Inter Milan,Mali,Serie A,Centre Half
1278,Boubacar Rice,CDM,AC Milan,Ghana,Serie A,Deep Lying Playmaker
1279,Amadou Kamara,CDM,Dortmund,Portugal,Bundesliga,Holding
1280,Amadou Bissouma,CDM,RB Leipzig,Switzerland,Bundesliga,Deep Lying Playmaker
1281,Rodri Bajcetic,CDM,Real Sociedad,Portugal,La Liga,Deep Lying Playmaker
1282,Sofyan Onana,CDM,PSG,Germany,Ligue 1,Centre Half
1283,Yves Tavares,CDM,RB Leipzig,Serbia,Bundesliga,Centre Half
1284,Casemiro Guimaraes,CDM,Lille,Brazil,Ligue 1,Holding
1285,Joshua Casemiro,CDM,Bayern Munich,Serbia,Bundesliga,Centre Half
1286,Pierre-Emile Partey,CDM,Bologna,England,Serie A,Centre Half
1287,Moises Tavares,CDM,Aston Villa,Portugal,Premier League,Holding
1288,Amadou Caicedo,CDM,Stuttgart,Brazil,Bundesliga,Holding
1289,Joao Bissouma,CDM,Lazio,Belgium,Serie A,Deep Lying Playmaker
1290,Rodri Palhinha,CDM,Manchester City,Germany,Premier League,Centre Half
1291,Fabinho Zakaria,CDM,Real Madrid,Morocco,La Liga,Holding
1292,Thomas Tchouameni,CDM,Stuttgart,Mexico,Bundesliga,Holding
1293,Thomas Tchouameni,CDM,Napoli,Mali,Serie A,Deep Lying Playmaker
1294,Stefan Bissouma,CDM,Stuttgart,France,Bundesliga,Centre Half
1295,Joao Kimmich,CDM,Chelsea,Mali,Premier League,Centre Half
1296,Yves Alvarez,CDM,Bayer Leverkusen,Ecuador,Bundesliga,Holding
1297,Manuel Ugarte,CDM,Bayer Leverkusen,Ecuador,Bundesliga,Centre Half
1298,Joshua Hernandez,CDM,Manchester United,Morocco,Premier League,Deep Lying Playmaker
1299,Yves Kamara,CDM,Barcelona,England,La Liga,Centre Half
1300,Yves Caicedo,CDM,Barcelona,Ghana,La Liga,Holding
1301,Rodri Tavares,CDM,Real Sociedad,Serbia,La Liga,Holding
1302,Fabinho Hernandez,CDM,Valencia,Ghana,La Liga,Holding
1303,Joshua Hojbjerg,CDM,Monaco,Ecuador,Ligue 1,Centre Half
1304,Manuel Bissouma,CDM,Real Betis,France,La Liga,Holding
1305,Thomas Casemiro,CDM,Lyon,Portugal,Ligue 1,Holding
1306,Thomas Hojbjerg,CDM,Liverpool,Belgium,Premier League,Centre Half
1307,Edson Ugarte,CDM,Napoli,France,Serie A,Deep Lying Playmaker
1308,Stefan Caicedo,CDM,Atalanta,Denmark,Serie A,Centre Half
1309,Thomas Kimmich,CDM,AC Milan,Portugal,Serie A,Holding
1310,Joshua Partey,CDM,Lyon,Ghana,Ligue 1,Centre Half
1311,Stefan Zakaria,CDM,Marseille,England,Ligue 1,Holding
1312,Bruno Bajcetic,CDM,Liverpool,Brazil,Premier League,Holding
1313,Moises Rice,CDM,Tottenham,Portugal,Premier League,Centre Half
1314,Yves Kimmich,CDM,PSG,Spain,Ligue 1,Centre Half
1315,Bruno Tchouameni,CDM,Lyon,Uruguay,Ligue 1,Centre Half
1316,Yves Partey,CDM,Dortmund,Morocco,Bundesliga,Centre Half
1317,Amadou Palhinha,CDM,Lazio,Germany,Serie A,Holding
1318,Denis Caicedo,CDM,Monaco,Spain,Ligue 1,Holding
1319,Thomas Ugarte,CDM,Real Betis,England,La Liga,Deep Lying Playmaker
1320,Moises Bissouma,CDM,Napoli,Germany,Serie A,Deep Lying Playmaker
1321,Bruno Partey,CDM,AS Roma,Morocco,Serie A,Holding
1322,Rodri Amrabat,CDM,Valencia,Ghana,La Liga,Deep Lying Playmaker
1323,Amadou Casemiro,CDM,West Ham,Serbia,Premier League,Deep Lying Playmaker
1324,Manuel Rice,CDM,Newcastle,Spain,Premier League,Centre Half
1325,Fabinho Bissouma,CDM,Lazio,Mexico,Serie A,Holding
1326,Casemiro Zakaria,CDM,Atalanta,Denmark,Serie A,Centre Half
1327,Stefan Palhinha,CDM,Chelsea,France,Premier League,Deep Lying Playmaker
1328,Rodri Caicedo,CDM,Juventus,Mali,Serie A,Deep Lying Playmaker
1329,Bruno Palhinha,CDM,Athletic Club,Mali,La Liga,Deep Lying Playmaker
1330,Pierre-Emile Guimaraes,CDM,Brest,Mexico,Ligue 1,Holding
1331,Edson Guimaraes,CDM,Lille,Ecuador,Ligue 1,Holding
1332,Boubacar Caicedo,CDM,Liverpool,Denmark,Premier League,Centre Half
1333,Romeo Hojbjerg,CDM,Real Sociedad,Brazil,La Liga,Deep Lying Playmaker
1334,Boubacar Tchouameni,CDM,Lille,Belgium,Ligue 1,Holding
1335,Moises Ugarte,CDM,Real Madrid,Switzerland,La Liga,Deep Lying Playmaker
1336,Boubacar Partey,CDM,Atletico Madrid,Serbia,La Liga,Holding
1337,Aurelien Hojbjerg,CDM,Real Betis,England,La Liga,Centre Half
1338,Aurelien Zakaria,CDM,Athletic Club,Portugal,La Liga,Holding
1339,Thomas Partey,CDM,Lille,Mexico,Ligue 1,Centre Half
1340,Pierre-Emile Guimaraes,CDM,Liverpool,Uruguay,Premier League,Holding
1341,Joshua Bajcetic,CDM,Real Sociedad,Portugal,La Liga,Centre Half
1342,Joshua Alvarez,CDM,Lyon,France,Ligue 1,Holding
1343,Denis Lavia,CDM,Arsenal,Mexico,Premier League,Holding
1344,Edson Bissouma,CDM,Bayer Leverkusen,Belgium,Bundesliga,Deep Lying Playmaker
1345,Sofyan Guimaraes,CDM,Barcelona,England,La Liga,Deep Lying Playmaker
1346,Joshua Onana,CDM,Bologna,France,Serie A,Deep Lying Playmaker
1347,Edson Hernandez,CDM,Nice,Brazil,Ligue 1,Holding
1348,Declan Hernandez,CDM,Lazio,Belgium,Serie A,Holding
1349,Fabinho Kimmich,CDM,Lazio,Spain,Serie A,Centre Half
1350,Joshua Hojbjerg,CDM,Manchester City,Denmark,Premier League,Deep Lying Playmaker
1351,Fabinho Ugarte,CDM,AC Milan,Morocco,Serie A,Holding
1352,Boubacar Bajcetic,CDM,Arsenal,England,Premier League,Holding
1353,Casemiro Palhinha,CDM,Manchester United,Belgium,Premier League,Holding
1354,Yves Tavares,CDM,Monaco,Brazil,Ligue 1,Holding
1355,Denis Casemiro,CDM,Lyon,England,Ligue 1,Deep Lying Playmaker
1356,Stefan Ugarte,CDM,Atalanta,Belgium,Serie A,Deep Lying Playmaker
1357,Pierre-Emile Kimmich,CDM,Newcastle,Spain,Premier League,Centre Half
1358,Aurelien Tavares,CDM,Inter Milan,Brazil,Serie A,Deep Lying Playmaker
1359,Fabinho Tavares,CDM,AS Roma,France,Serie A,Holding
1360,Thomas Bajcetic,CDM,Chelsea,Ghana,Premier League,Deep Lying Playmaker
1361,Moises Bissouma,CDM,Manchester United,England,Premier League,Holding
1362,Aurelien Zakaria,CDM,Marseille,Uruguay,Ligue 1,Centre Half
1363,Sofyan Ugarte,CDM,Lyon,Serbia,Ligue 1,Deep Lying Playmaker
1364,Fabinho Kimmich,CDM,Monaco,Morocco,Ligue 1,Deep Lying Playmaker
1365,Declan Kimmich,CDM,Bayer Leverkusen,Mexico,Bundesliga,Deep Lying Playmaker
1366,Moises Amrabat,CDM,Nice,England,Ligue 1,Holding
1367,Joshua Caicedo,CDM,Aston Villa,Serbia,Premier League,Deep Lying Playmaker
1368,Sofyan Tchouameni,CDM,Arsenal,Germany,Premier League,Holding
1369,Denis Amrabat,CDM,Nice,Serbia,Ligue 1,Deep Lying Playmaker
1370,Yves Casemiro,CDM,Athletic Club,Morocco,La Liga,Holding
1371,Joshua Kimmich,CDM,Lyon,Switzerland,Ligue 1,Centre Half
1372,Stefan Casemiro,CDM,Valencia,Denmark,La Liga,Holding
1373,Yves Bajcetic,CDM,West Ham,Uruguay,Premier League,Holding
1374,Rodri Ugarte,CDM,Atalanta,Serbia,Serie A,Deep Lying Playmaker
1375,Denis Hernandez,CDM,Frankfurt,Mexico,Bundesliga,Deep Lying Playmaker
1376,Denis Palhinha,CDM,Dortmund,Mexico,Bundesliga,Centre Half
1377,Yves Zakaria,CDM,Lyon,Serbia,Ligue 1,Deep Lying Playmaker
1378,Joshua Tavares,CDM,AS Roma,Brazil,Serie A,Centre Half
1379,Moises Rice,CDM,Frankfurt,Switzerland,Bundesliga,Centre Half
1380,Amadou Zakaria,CDM,Lille,Brazil,Ligue 1,Deep Lying Playmaker
1381,Romeo Hojbjerg,CDM,Brighton,England,Premier League,Holding
1382,Sofyan Lavia,CDM,Lyon,Spain,Ligue 1,Deep Lying Playmaker
1383,Edson Hojbjerg,CDM,Tottenham,Ecuador,Premier League,Deep Lying Playmaker
1384,Casemiro Zakaria,CDM,AS Roma,Spain,Serie A,Holding
1385,Edson Casemiro,CDM,Frankfurt,Belgium,Bundesliga,Centre Half
1386,Joao Lavia,CDM,Juventus,Mexico,Serie A,Centre Half
1387,Joshua Partey,CDM,Juventus,Germany,Serie A,Deep Lying Playmaker
1388,Casemiro Hernandez,CDM,AC Milan,Mali,Serie A,Centre Half
1389,Manuel Kimmich,CDM,Chelsea,Morocco,Premier League,Centre Half
1390,Declan Kimmich,CDM,Napoli,Mexico,Serie A,Holding
1391,Boubacar Ugarte,CDM,Lyon,Germany,Ligue 1,Holding
1392,Sofyan Kamara,CDM,Valencia,Germany,La Liga,Holding
1393,Manuel Lavia,CDM,Monaco,Portugal,Ligue 1,Deep Lying Playmaker
1394,Moises Tavares,CDM,Lazio,Portugal,Serie A,Holding
1395,Declan Kimmich,CDM,Brest,Denmark,Ligue 1,Centre Half
