Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
1121,Ben Mendes,LB,Marseille,Brazil,Ligue 1,Fullback
1122,Kieran Estupinan,LB,Valencia,Spain,La Liga,Fullback
1123,Pervis Guerreiro,LB,Girona,Italy,La Liga,Fullback
1124,Kieran Balde,LB,AS Roma,Canada,Serie A,Fullback
1125,Raphael Estupinan,LB,Atalanta,Portugal,Serie A,Fullback
1126,Jose Dimarco,LB,Stuttgart,Algeria,Bundesliga,Wingback
1127,Nuno Udogie,LB,Juventus,Spain,Serie A,Attacking Wing Back
1128,Alphonso Gaya,LB,Athletic Club,England,La Liga,Wingback
1129,Tyrick Robertson,LB,AS Roma,Portugal,Serie A,Attacking Wing Back
1130,Kieran Chilwell,LB,Girona,Italy,La Liga,Falseback
1131,Pervis Maatsen,LB,Girona,Canada,La Liga,Attacking Wing Back
1132,Jordi Cucurella,LB,Frankfurt,Ukraine,Bundesliga,Wingback
1133,Emerson Balde,LB,Stuttgart,England,Bundesliga,Wingback
1134,Alejandro Mendy,LB,Manchester City,Argentina,Premier League,Falseback
1135,Alex Digne,LB,Bayer Leverkusen,Algeria,Bundesliga,Fullback
1136,Vitaliy Udogie,LB,Inter Milan,Italy,Serie A,Fullback
1137,Alex Mitchell,LB,Valencia,Spain,La Liga,Fullback
1138,Destiny Mendes,LB,RB Leipzig,Algeria,Bundesliga,Falseback
1139,Alphonso Alba,LB,Girona,Canada,La Liga,Wingback
1140,Ferland Mendes,LB,West Ham,Algeria,Premier League,Attacking Wing Back
1141,Renan Guerreiro,LB,AS Roma,Germany,Serie A,Fullback
1142,Jordi Mitchell,LB,Real Betis,England,La Liga,Wingback
1143,Emerson Mendy,LB,Stuttgart,Germany,Bundesliga,Falseback
1144,Marc Shaw,LB,Atletico Madrid,Scotland,La Liga,Falseback
1145,Nuno Davies,LB,AS Roma,Germany,Serie A,Attacking Wing Back
1146,Alex Mykolenko,LB,Athletic Club,England,La Liga,Attacking Wing Back
1147,Ben Alba,LB,Juventus,Argentina,Serie A,Attacking Wing Back
1148,Emerson Estupinan,LB,Dortmund,Netherlands,Bundesliga,Attacking Wing Back
1149,Tyrick Chilwell,LB,Tottenham,France,Premier League,Falseback
1150,Lucas Sandro,LB,Liverpool,Portugal,Premier League,Falseback
1151,Ian Mitchell,LB,Bayern Munich,Ecuador,Bundesliga,Falseback
1152,Federico Estupinan,LB,Stuttgart,Scotland,Bundesliga,Fullback
1153,Ben Palmieri,LB,Bologna,Netherlands,Serie A,Fullback
1154,Theo Guerreiro,LB,Girona,England,La Liga,Fullback
1155,Rayan Mendy,LB,Stuttgart,Netherlands,Bundesliga,Attacking Wing Back
1156,Kieran Balde,LB,Bayer Leverkusen,Algeria,Bundesliga,Wingback
1157,Andrew Mykolenko,LB,PSG,Belgium,Ligue 1,Falseback
1158,Alex Guerreiro,LB,Monaco,Ecuador,Ligue 1,Wingback
1159,Alphonso Shaw,LB,Monaco,Ecuador,Ligue 1,Falseback
1160,Alejandro Lodi,LB,Manchester City,Scotland,Premier League,Falseback
1161,Luke Gaya,LB,Chelsea,England,Premier League,Attacking Wing Back
1162,Lucas Mitchell,LB,Brest,Ukraine,Ligue 1,Attacking Wing Back
1163,Ian Tierney,LB,Stuttgart,Scotland,Bundesliga,Fullback
1164,Raphael Digne,LB,Real Madrid,Germany,La Liga,Attacking Wing Back
1165,Luke Mendes,LB,Lille,Algeria,Ligue 1,Attacking Wing Back
1166,Alejandro Balde,LB,Dortmund,Ecuador,Bundesliga,Wingback
1167,Raphael Tierney,LB,Nice,England,Ligue 1,Wingback
1168,Vitaliy Udogie,LB,West Ham,Spain,Premier League,Wingback
1169,Emerson Maatsen,LB,Tottenham,Spain,Premier League,Falseback
1170,Andrew Palmieri,LB,Girona,Ecuador,La Liga,Attacking Wing Back
1171,Lucas Dimarco,LB,Frankfurt,France,Bundesliga,Fullback
1172,Ferland Mitchell,LB,Brest,Brazil,Ligue 1,Fullback
1173,Ben Shaw,LB,West Ham,France,Premier League,Fullback
1174,Jordi Dimarco,LB,Nice,Belgium,Ligue 1,Wingback
1175,Pervis Maatsen,LB,Girona,Spain,La Liga,Attacking Wing Back
1176,Nuno Shaw,LB,Real Betis,Spain,La Liga,Fullback
1177,Nuno Guerreiro,LB,Bologna,Netherlands,Serie A,Falseback
1178,Vitaliy Mendy,LB,PSG,England,Ligue 1,Wingback
1179,Nuno Mykolenko,LB,Newcastle,Germany,Premier League,Fullback
1180,Ferland Cucurella,LB,Brighton,Algeria,Premier League,Falseback
1181,Tyrick Mitchell,LB,Brest,Netherlands,Ligue 1,Falseback
1182,Ben Tierney,LB,Marseille,Netherlands,Ligue 1,Wingback
1183,Nuno Lodi,LB,Real Sociedad,Algeria,La Liga,Fullback
1184,Raphael Zinchenko,LB,Valencia,Italy,La Liga,Wingback
1185,Ian Mendes,LB,Frankfurt,Belgium,Bundesliga,Fullback
1186,Alejandro Maatsen,LB,Monaco,Ecuador,Ligue 1,Falseback
1187,Luke Digne,LB,Lyon,England,Ligue 1,Falseback
1188,Vitaliy Balde,LB,Real Betis,Brazil,La Liga,Fullback
1189,Ian Shaw,LB,Inter Milan,Brazil,Serie A,Attacking Wing Back
1190,Theo Tierney,LB,Barcelona,Portugal,La Liga,Falseback
1191,Federico Mendy,LB,Aston Villa,Scotland,Premier League,Wingback
1192,Renan Lodi,LB,Newcastle,Netherlands,Premier League,Falseback
1193,Oleksandr Palmieri,LB,Atalanta,Ecuador,Serie A,Attacking Wing Back
1194,Rayan Maatsen,LB,Brest,Ecuador,Ligue 1,Attacking Wing Back
1195,Marc Dimarco,LB,Manchester United,Canada,Premier League,Falseback
1196,Destiny Cucurella,LB,Newcastle,Algeria,Premier League,Falseback
1197,Nuno Palmieri,LB,Napoli,Argentina,Serie A,Fullback
1198,Kieran Udogie,LB,Bayer Leverkusen,Scotland,Bundesliga,Fullback
1199,Theo Sandro,LB,Manchester United,Netherlands,Premier League,Wingback
1200,Marc Mykolenko,LB,AS Roma,Algeria,Serie A,Wingback
1201,Alphonso Estupinan,LB,Barcelona,Ukraine,La Liga,Fullback
1202,Emerson Maatsen,LB,Monaco,Netherlands,Ligue 1,Fullback
1203,Renan Chilwell,LB,Girona,France,La Liga,Attacking Wing Back
1204,Renan Tierney,LB,Chelsea,Netherlands,Premier League,Fullback
1205,Pervis Dimarco,LB,Valencia,Scotland,La Liga,Falseback
1206,Ian Shaw,LB,Bayern Munich,England,Bundesliga,Attacking Wing Back
1207,Ian Mendy,LB,AS Roma,England,Serie A,Falseback
1208,Jose Mitchell,LB,Real Sociedad,Brazil,La Liga,Attacking Wing Back
1209,Tyrick Cucurella,LB,Tottenham,Germany,Premier League,Falseback
1210,Oleksandr Udogie,LB,Bayern Munich,Brazil,Bundesliga,Attacking Wing Back
1211,Jordi Zinchenko,LB,Atalanta,Netherlands,Serie A,Attacking Wing Back
1212,Rayan Maatsen,LB,Lille,Italy,Ligue 1,Falseback
1213,Nuno Chilwell,LB,Real Madrid,Brazil,La Liga,Wingback
1214,Lucas Alba,LB,RB Leipzig,Ecuador,Bundesliga,Attacking Wing Back
1215,Vitaliy Tierney,LB,Dortmund,Spain,Bundesliga,Wingback
1216,Andrew Dimarco,LB,Bayer Leverkusen,Ecuador,Bundesliga,Fullback
1217,Alphonso Lodi,LB,Nice,Italy,Ligue 1,Attacking Wing Back
1218,Ian Mykolenko,LB,Tottenham,Germany,Premier League,Wingback
1219,Alejandro Zinchenko,LB,Lyon,Canada,Ligue 1,Falseback
1220,Nuno Shaw,LB,Atalanta,Portugal,Serie A,Wingback
1221,Nuno Hernandez,LB,Atletico Madrid,Ukraine,La Liga,Fullback
1222,Alex Gaya,LB,RB Leipzig,Spain,Bundesliga,Fullback
1223,Kieran Ait-Nouri,LB,Atletico Madrid,Belgium,La Liga,Wingback
1224,Jordi Sandro,LB,Bayern Munich,Belgium,Bundesliga,Fullback
1225,Federico Balde,LB,Lille,Argentina,Ligue 1,Fullback
1226,Luke Gaya,LB,Manchester United,Spain,Premier League,Falseback
1227,Ian Zinchenko,LB,Frankfurt,Argentina,Bundesliga,Falseback
1228,Alejandro Zinchenko,LB,Manchester United,France,Premier League,Attacking Wing Back
1229,Rayan Mendes,LB,Valencia,Ecuador,La Liga,Attacking Wing Back
1230,Jordi Maatsen,LB,Lyon,Argentina,Ligue 1,Fullback
1231,Alex Robertson,LB,AS Roma,Belgium,Serie A,Falseback
1232,Alphonso Robertson,LB,Manchester United,Scotland,Premier League,Attacking Wing Back
1233,Destiny Dimarco,LB,Bologna,Ukraine,Serie A,Wingback
1234,Jordi Gaya,LB,Nice,Algeria,Ligue 1,Wingback
1235,Nuno Hernandez,LB,Monaco,Brazil,Ligue 1,Attacking Wing Back
1236,Alphonso Davies,LB,Real Madrid,England,La Liga,Wingback
1237,Rayan Davies,LB,AS Roma,Portugal,Serie A,Fullback
1238,Marc Tierney,LB,West Ham,Belgium,Premier League,Falseback
1239,Federico Maatsen,LB,Brest,Germany,Ligue 1,Falseback
1240,Ian Hernandez,LB,Bayer Leverkusen,Canada,Bundesliga,Falseback
1241,Marc Balde,LB,Marseille,France,Ligue 1,Fullback
1242,Vitaliy Guerreiro,LB,Frankfurt,France,Bundesliga,Falseback
1243,Renan Robertson,LB,RB Leipzig,France,Bundesliga,Falseback
1244,Lucas Ait-Nouri,LB,AS Roma,Spain,Serie A,Fullback
1245,Lucas Gaya,LB,Valencia,Ecuador,La Liga,Wingback
1246,Renan Balde,LB,Nice,Portugal,Ligue 1,Wingback
1247,Federico Ait-Nouri,LB,Real Betis,Italy,La Liga,Wingback
1248,Alex Cucurella,LB,Newcastle,Belgium,Premier League,Wingback
1249,Theo Palmieri,LB,Lille,Portugal,Ligue 1,Attacking Wing Back
1250,Vitaliy Mitchell,LB,Bayern Munich,Spain,Bundesliga,Attacking Wing Back
1251,Jordi Mendy,LB,Liverpool,Spain,Premier League,Fullback
1252,Kieran Palmieri,LB,Stuttgart,Germany,Bundesliga,Attacking Wing Back
1253,Kieran Shaw,LB,AC Milan,Germany,Serie A,Fullback
1254,Tyrick Hernandez,LB,Dortmund,Italy,Bundesliga,Attacking Wing Back
1255,Federico Tierney,LB,Napoli,Ukraine,Serie A,Attacking Wing Back
1256,Kieran Shaw,LB,Lazio,Spain,Serie A,Attacking Wing Back
1257,Destiny Robertson,LB,Athletic Club,Ukraine,La Liga,Fullback
1258,Luke Lodi,LB,Stuttgart,Canada,Bundesliga,Fullback
1259,Rayan Gaya,LB,Marseille,England,Ligue 1,Falseback
1260,Jose Lodi,LB,Frankfurt,Canada,Bundesliga,Wingback
1261,Alex Udogie,LB,Dortmund,Algeria,Bundesliga,Wingback
1262,Vitaliy Mendy,LB,Stuttgart,Portugal,Bundesliga,Fullback
1263,Ferland Tierney,LB,Valencia,Germany,La Liga,Attacking Wing Back
1264,Federico Lodi,LB,PSG,Ukraine,Ligue 1,Attacking Wing Back
1265,Lucas Tierney,LB,Bologna,Ukraine,Serie A,Attacking Wing Back
1266,Ben Alba,LB,Newcastle,Spain,Premier League,Fullback
1267,Alex Mendes,LB,Manchester City,Portugal,Premier League,Fullback
1268,Destiny Mykolenko,LB,Lazio,Netherlands,Serie A,Attacking Wing Back
1269,Lucas Guerreiro,LB,West Ham,Germany,Premier League,Falseback
1270,Lucas Gaya,LB,Dortmund,Algeria,Bundesliga,Attacking Wing Back
1271,Pervis Ait-Nouri,LB,Real Sociedad,Portugal,La Liga,Fullback
1272,Andrew Udogie,LB,Lille,France,Ligue 1,Fullback
1273,Destiny Palmieri,LB,Frankfurt,Italy,Bundesliga,Wingback
1274,Kieran Mykolenko,LB,Napoli,Netherlands,Serie A,Fullback
1275,Kieran Lodi,LB,Nice,England,Ligue 1,Fullback
1276,Marc Hernandez,LB,Newcastle,Algeria,Premier League,Attacking Wing Back
1277,Alejandro Mitchell,LB,Marseille,England,Ligue 1,Attacking Wing Back
1278,Oleksandr Ait-Nouri,LB,Manchester City,Belgium,Premier League,Attacking Wing Back
1279,Kieran Shaw,LB,Brest,Ecuador,Ligue 1,Attacking Wing Back
1280,Pervis Cucurella,LB,Lazio,France,Serie A,Fullback
1281,Kieran Mitchell,LB,Bayern Munich,Portugal,Bundesliga,Fullback
1282,Tyrick Sandro,LB,Barcelona,Spain,La Liga,Fullback
1283,Marc Udogie,LB,Stuttgart,Argentina,Bundesliga,Fullback
1284,Jose Davies,LB,Real Madrid,Brazil,La Liga,Fullback
1285,Alphonso Hernandez,LB,Atletico Madrid,Italy,La Liga,Fullback
1286,Theo Cucurella,LB,Brighton,England,Premier League,Attacking Wing Back
1287,Lucas Tierney,LB,West Ham,Italy,Premier League,Wingback
1288,Alejandro Udogie,LB,RB Leipzig,Italy,Bundesliga,Wingback
1289,Alphonso Digne,LB,Marseille,Germany,Ligue 1,Attacking Wing Back
1290,Jose Dimarco,LB,Frankfurt,Scotland,Bundesliga,Falseback
1291,Federico Mendes,LB,Brest,Belgium,Ligue 1,Fullback
1292,Kieran Maatsen,LB,Bologna,Canada,Serie A,Fullback
1293,Kieran Balde,LB,Arsenal,England,Premier League,Wingback
1294,Raphael Mykolenko,LB,Monaco,England,Ligue 1,Wingback
1295,Emerson Tierney,LB,Tottenham,Argentina,Premier League,Wingback
1296,Oleksandr Balde,LB,Real Madrid,Scotland,La Liga,Falseback
1297,Raphael Maatsen,LB,Dortmund,Canada,Bundesliga,Wingback
1298,Tyrick Mitchell,LB,Bayern Munich,Italy,Bundesliga,Attacking Wing Back
1299,Tyrick Lodi,LB,Real Sociedad,Argentina,La Liga,Fullback
1300,Destiny Ait-Nouri,LB,Juventus,England,Serie A,Wingback
1301,Emerson Tierney,LB,Bayern Munich,Germany,Bundesliga,Fullback
1302,Emerson Mendes,LB,Lazio,France,Serie A,Attacking Wing Back
1303,Rayan Gaya,LB,Bayern Munich,Germany,Bundesliga,Wingback
1304,Emerson Udogie,LB,Brighton,Scotland,Premier League,Falseback
1305,Jordi Udogie,LB,Bologna,Canada,Serie A,Fullback
1306,Destiny Chilwell,LB,Valencia,Scotland,La Liga,Falseback
1307,Destiny Digne,LB,Nice,Argentina,Ligue 1,Fullback
1308,Emerson Cucurella,LB,Real Sociedad,Scotland,La Liga,Attacking Wing Back
1309,Theo Digne,LB,PSG,Germany,Ligue 1,Falseback
1310,Jordi Robertson,LB,Bayern Munich,Portugal,Bundesliga,Falseback
1311,Marc Mitchell,LB,Stuttgart,Portugal,Bundesliga,Attacking Wing Back
1312,Vitaliy Gaya,LB,Valencia,Brazil,La Liga,Attacking Wing Back
1313,Oleksandr Lodi,LB,AS Roma,Germany,Serie A,Falseback
1314,Alex Tierney,LB,Lyon,Canada,Ligue 1,Falseback
1315,Vitaliy Lodi,LB,Napoli,Netherlands,Serie A,Falseback
1316,Tyrick Zinchenko,LB,Dortmund,Ukraine,Bundesliga,Falseback
1317,Ian Ait-Nouri,LB,PSG,Ukraine,Ligue 1,Attacking Wing Back
1318,Lucas Maatsen,LB,Atalanta,Brazil,Serie A,Attacking Wing Back
1319,Alejandro Balde,LB,Aston Villa,Algeria,Premier League,Attacking Wing Back
1320,Theo Hernandez,LB,Newcastle,England,Premier League,Attacking Wing Back
1321,Lucas Lodi,LB,Athletic Club,Germany,La Liga,Fullback
1322,Alphonso Ait-Nouri,LB,Atalanta,Ecuador,Serie A,Falseback
1323,Rayan Udogie,LB,Bayern Munich,Brazil,Bundesliga,Falseback
1324,Oleksandr Gaya,LB,Frankfurt,France,Bundesliga,Attacking Wing Back
1325,Luke Zinchenko,LB,AS Roma,Netherlands,Serie A,Fullback
1326,Marc Zinchenko,LB,RB Leipzig,Netherlands,Bundesliga,Fullback
1327,Jordi Gaya,LB,Bologna,Belgium,Serie A,Attacking Wing Back
1328,Theo Mendes,LB,Valencia,Spain,La Liga,Attacking Wing Back
1329,Alejandro Mykolenko,LB,Chelsea,Spain,Premier League,Wingback
1330,Federico Mitchell,LB,AC Milan,Algeria,Serie A,Attacking Wing Back
1331,Pervis Ait-Nouri,LB,Juventus,Scotland,Serie A,Wingback
1332,Pervis Tierney,LB,Atalanta,Netherlands,Serie A,Fullback
1333,Federico Gaya,LB,Atalanta,Algeria,Serie A,Falseback
1334,Lucas Shaw,LB,Bayern Munich,Canada,Bundesliga,Fullback
1335,Tyrick Digne,LB,Lyon,Germany,Ligue 1,Falseback
1336,Alphonso Mendy,LB,RB Leipzig,Germany,Bundesliga,Falseback
1337,Tyrick Tierney,LB,Dortmund,Brazil,Bundesliga,Fullback
1338,Tyrick Guerreiro,LB,Chelsea,Belgium,Premier League,Falseback
1339,Ferland Shaw,LB,Napoli,Germany,Serie A,Attacking Wing Back
1340,Destiny Udogie,LB,Bayern Munich,Netherlands,Bundesliga,Wingback
1341,Luke Mendes,LB,Juventus,Portugal,Serie A,Attacking Wing Back
1342,Luke Sandro,LB,Atletico Madrid,Scotland,La Liga,Falseback
1343,Pervis Mendy,LB,Juventus,England,Serie A,Attacking Wing Back
1344,Federico Tierney,LB,RB Leipzig,Algeria,Bundesliga,Fullback
1345,Pervis Sandro,LB,AS Roma,Canada,Serie A,Wingback
1346,Nuno Estupinan,LB,Atalanta,Ecuador,Serie A,Falseback
1347,Destiny Robertson,LB,Lazio,Netherlands,Serie A,Falseback
1348,Alex Udogie,LB,Inter Milan,Italy,Serie A,Wingback
1349,Rayan Alba,LB,West Ham,Scotland,Premier League,Fullback
1350,Alex Hernandez,LB,Atletico Madrid,Canada,La Liga,Fullback
1351,Pervis Mykolenko,LB,Atletico Madrid,Belgium,La Liga,Falseback
1352,Jose Sandro,LB,Athletic Club,Portugal,La Liga,Falseback
1353,Theo Balde,LB,Real Sociedad,Scotland,La Liga,Falseback
1354,Federico Gaya,LB,Lazio,Belgium,Serie A,Falseback
1355,Lucas Davies,LB,Arsenal,Canada,Premier League,Attacking Wing Back
1356,Renan Ait-Nouri,LB,Valencia,Netherlands,La Liga,Falseback
1357,Kieran Tierney,LB,Bayern Munich,Germany,Bundesliga,Attacking Wing Back
1358,Alejandro Shaw,LB,Manchester United,Brazil,Premier League,Wingback
1359,Tyrick Robertson,LB,Girona,Scotland,La Liga,Fullback
1360,Oleksandr Palmieri,LB,Frankfurt,England,Bundesliga,Attacking Wing Back
1361,Theo Ait-Nouri,LB,Juventus,Argentina,Serie A,Fullback
1362,Alphonso Hernandez,LB,Nice,England,Ligue 1,Wingback
1363,Jordi Mykolenko,LB,Napoli,Ukraine,Serie A,Fullback
1364,Ben Mendes,LB,Bologna,Algeria,Serie A,Fullback
1365,Alex Tierney,LB,Stuttgart,England,Bundesliga,Wingback
1366,Alejandro Dimarco,LB,Bayern Munich,Canada,Bundesliga,Falseback
1367,Andrew Hernandez,LB,Inter Milan,Brazil,Serie A,Wingback
1368,Jose Chilwell,LB,Monaco,Spain,Ligue 1,Wingback
1369,Kieran Digne,LB,Arsenal,Netherlands,Premier League,Falseback
1370,Oleksandr Mykolenko,LB,Bayer Leverkusen,Germany,Bundesliga,Wingback
1371,Raphael Palmieri,LB,Aston Villa,Brazil,Premier League,Attacking Wing Back
1372,Andrew Robertson,LB,Monaco,Brazil,Ligue 1,Falseback
1373,Federico Palmieri,LB,PSG,Ukraine,Ligue 1,Falseback
1374,Emerson Davies,LB,Chelsea,Ukraine,Premier League,Wingback
1375,Ferland Shaw,LB,AC Milan,Portugal,Serie A,Wingback
1376,Rayan Estupinan,LB,Manchester United,Scotland,Premier League,Fullback
1377,Jordi Robertson,LB,Napoli,Spain,Serie A,Fullback
1378,Jose Mykolenko,LB,Tottenham,Argentina,Premier League,Fullback
1379,Emerson Balde,LB,Frankfurt,Ecuador,Bundesliga,Fullback
1380,Nuno Hernandez,LB,AC Milan,Portugal,Serie A,Attacking Wing Back
1381,Nuno Dimarco,LB,Juventus,Scotland,Serie A,Wingback
1382,Ben Mendes,LB,Nice,Ukraine,Ligue 1,Falseback
1383,Raphael Palmieri,LB,Chelsea,Brazil,Premier League,Falseback
1384,Renan Mendy,LB,Athletic Club,Brazil,La Liga,Attacking Wing Back
1385,Alex Hernandez,LB,Newcastle,Scotland,Premier League,Fullback
1386,Theo Zinchenko,LB,Lille,Portugal,Ligue 1,Falseback
1387,Alex Davies,LB,RB Leipzig,Ecuador,Bundesliga,Attacking Wing Back
1388,Alphonso Lodi,LB,Brest,Belgium,Ligue 1,Fullback
1389,Lucas Guerreiro,LB,Newcastle,Argentina,Premier League,Falseback
1390,Rayan Zinchenko,LB,RB Leipzig,Spain,Bundesliga,Attacking Wing Back
1391,Lucas Chilwell,LB,Valencia,Portugal,La Liga,Wingback
1392,Alex Estupinan,LB,Juventus,Canada,Serie A,Attacking Wing Back
1393,Ben Cucurella,LB,Napoli,France,Serie A,Wingback
1394,Alejandro Davies,LB,Bayer Leverkusen,Canada,Bundesliga,Falseback
1395,Alphonso Mendy,LB,Marseille,Scotland,Ligue 1,Wingback
1396,Federico Ait-Nouri,LB,Liverpool,Argentina,Premier League,Falseback
1397,Alex Palmieri,LB,Liverpool,Italy,Premier League,Fullback
1398,Rayan Robertson,LB,Inter Milan,Algeria,Serie A,Wingback
1399,Ferland Mendes,LB,Lyon,Ecuador,Ligue 1,Falseback
1400,Ben Alba,LB,Stuttgart,Argentina,Bundesliga,Falseback
1401,Jordi Guerreiro,LB,Chelsea,Germany,Premier League,Wingback
1402,Kieran Gaya,LB,Manchester City,Spain,Premier League,Attacking Wing Back
1403,Rayan Mendy,LB,Nice,France,Ligue 1,Wingback
1404,Theo Robertson,LB,Monaco,Argentina,Ligue 1,Wingback
1405,Theo Estupinan,LB,Monaco,Canada,Ligue 1,Attacking Wing Back
1406,Raphael Tierney,LB,Chelsea,Scotland,Premier League,Attacking Wing Back
1407,Marc Lodi,LB,Frankfurt,England,Bundesliga,Wingback
1408,Jordi Cucurella,LB,Girona,Scotland,La Liga,Falseback
1409,Luke Digne,LB,Barcelona,Portugal,La Liga,Fullback
1410,Ferland Guerreiro,LB,Lille,Spain,Ligue 1,Fullback
1411,Jordi Lodi,LB,Girona,Belgium,La Liga,Wingback
1412,Luke Shaw,LB,West Ham,Italy,Premier League,Falseback
1413,Jordi Ait-Nouri,LB,Bayern Munich,Spain,Bundesliga,Wingback
1414,Lucas Zinchenko,LB,Lazio,Germany,Serie A,Falseback
1415,Rayan Mendes,LB,Stuttgart,France,Bundesliga,Fullback
1416,Oleksandr Alba,LB,Athletic Club,Belgium,La Liga,Fullback
1417,Federico Hernandez,LB,Atalanta,Belgium,Serie A,Fullback
1418,Emerson Chilwell,LB,AC Milan,Ukraine,Serie A,Falseback
1419,Jose Guerreiro,LB,Real Madrid,Argentina,La Liga,Falseback
1420,Vitaliy Maatsen,LB,Girona,Portugal,La Liga,Falseback
1421,Emerson Davies,LB,Stuttgart,Scotland,Bundesliga,Attacking Wing Back
1422,Emerson Hernandez,LB,Bayer Leverkusen,Italy,Bundesliga,Falseback
1423,Ferland Sandro,LB,Dortmund,France,Bundesliga,Wingback
1424,Ferland Udogie,LB,Nice,Portugal,Ligue 1,Attacking Wing Back
1425,Jose Lodi,LB,Brest,Argentina,Ligue 1,Attacking Wing Back
1426,Raphael Davies,LB,Juventus,Algeria,Serie A,Wingback
1427,Pervis Palmieri,LB,Napoli,Argentina,Serie A,Falseback
1428,Federico Maatsen,LB,AC Milan,Germany,Serie A,Wingback
1429,Federico Chilwell,LB,Bologna,Argentina,Serie A,Attacking Wing Back
1430,Alejandro Ait-Nouri,LB,Tottenham,Algeria,Premier League,Attacking Wing Back
1431,Ben Tierney,LB,Brest,Ukraine,Ligue 1,Fullback
1432,Emerson Ait-Nouri,LB,AC Milan,Argentina,Serie A,Attacking Wing Back
1433,Luke Mykolenko,LB,Bologna,Germany,Serie A,Falseback
1434,Tyrick Digne,LB,Athletic Club,Spain,La Liga,Attacking Wing Back
1435,Alejandro Udogie,LB,Manchester City,Scotland,Premier League,Fullback
1436,Renan Palmieri,LB,Liverpool,England,Premier League,Fullback
1437,Nuno Mitchell,LB,West Ham,Netherlands,Premier League,Fullback
1438,Jose Hernandez,LB,Newcastle,Argentina,Premier League,Fullback
1439,Renan Guerreiro,LB,Real Madrid,Italy,La Liga,Fullback
1440,Lucas Chilwell,LB,Dortmund,France,Bundesliga,Wingback
1441,Andrew Udogie,LB,Bayern Munich,Germany,Bundesliga,Attacking Wing Back
1442,Renan Ait-Nouri,LB,Juventus,Canada,Serie A,Attacking Wing Back
1443,Raphael Mitchell,LB,Atletico Madrid,Algeria,La Liga,Falseback
1444,Ben Digne,LB,Lille,England,Ligue 1,Wingback
1445,Ferland Sandro,LB,Juventus,Portugal,Serie A,Falseback
1446,Andrew Alba,LB,Stuttgart,England,Bundesliga,Wingback
1447,Destiny Balde,LB,Brighton,Algeria,Premier League,Attacking Wing Back
1448,Nuno Mitchell,LB,Newcastle,Algeria,Premier League,Attacking Wing Back
1449,Theo Tierney,LB,Juventus,Netherlands,Serie A,Attacking Wing Back
1450,Oleksandr Lodi,LB,Real Betis,England,La Liga,Fullback
1451,Jordi Sandro,LB,Stuttgart,Italy,Bundesliga,Attacking Wing Back
1452,Ben Robertson,LB,Tottenham,Scotland,Premier League,Fullback
1453,Kieran Balde,LB,Valencia,England,La Liga,Wingback
1454,Luke Mendy,LB,PSG,Italy,Ligue 1,Attacking Wing Back
1455,Kieran Tierney,LB,Atalanta,France,Serie A,Attacking Wing Back
1456,Vitaliy Tierney,LB,Atletico Madrid,Algeria,La Liga,Attacking Wing Back
1457,Ian Tierney,LB,Barcelona,Portugal,La Liga,Falseback
1458,Renan Udogie,LB,PSG,England,Ligue 1,Fullback
1459,Alphonso Tierney,LB,AS Roma,Netherlands,Serie A,Wingback
1460,Rayan Chilwell,LB,PSG,Ukraine,Ligue 1,Attacking Wing Back
1461,Alphonso Maatsen,LB,PSG,Belgium,Ligue 1,Fullback
1462,Ferland Sandro,LB,Stuttgart,Belgium,Bundesliga,Fullback
1463,Marc Mendes,LB,Chelsea,Belgium,Premier League,Wingback
1464,Oleksandr Tierney,LB,Stuttgart,Canada,Bundesliga,Fullback
1465,Luke Lodi,LB,Bayer Leverkusen,Ukraine,Bundesliga,Wingback
1466,Ian Hernandez,LB,Juventus,France,Serie A,Wingback
1467,Vitaliy Mykolenko,LB,Stuttgart,Italy,Bundesliga,Falseback
1468,Rayan Tierney,LB,Bologna,Germany,Serie A,Wingback
1469,Rayan Mykolenko,LB,Dortmund,Ukraine,Bundesliga,Fullback
1470,Alex Cucurella,LB,Bayer Leverkusen,Brazil,Bundesliga,Wingback
1471,Andrew Mendy,LB,Athletic Club,France,La Liga,Attacking Wing Back
1472,Federico Chilwell,LB,Tottenham,Argentina,Premier League,Attacking Wing Back
1473,Kieran Ait-Nouri,LB,Barcelona,Scotland,La Liga,Wingback
1474,Ferland Lodi,LB,Frankfurt,Spain,Bundesliga,Falseback
1475,Tyrick Palmieri,LB,Real Sociedad,Algeria,La Liga,Fullback
1476,Pervis Shaw,LB,Brighton,Scotland,Premier League,Falseback
1477,Jose Estupinan,LB,Dortmund,Algeria,Bundesliga,Fullback
1478,Luke Zinchenko,LB,Lille,Belgium,Ligue 1,Fullback
1479,Jose Zinchenko,LB,Girona,Belgium,La Liga,Wingback
1480,Destiny Shaw,LB,Inter Milan,Algeria,Serie A,Falseback
1481,Kieran Mendes,LB,Marseille,Brazil,Ligue 1,Wingback
1482,Tyrick Chilwell,LB,Marseille,Scotland,Ligue 1,Attacking Wing Back
1483,Kieran Estupinan,LB,Arsenal,Germany,Premier League,Fullback
1484,Alphonso Shaw,LB,Atalanta,Brazil,Serie A,Wingback
1485,Alphonso Udogie,LB,Napoli,Canada,Serie A,Falseback
1486,Rayan Palmieri,LB,Dortmund,Argentina,Bundesliga,Wingback
