Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
1096,Kim Akanji,CB,Juventus,Netherlands,Serie A,Ball Playing Defender
1097,Alessandro Skriniar,CB,Monaco,South Korea,Ligue 1,Stopper
1098,Pau Upamecano,CB,Tottenham,South Korea,Premier League,Stopper
1099,Sergio Martinez,CB,Arsenal,Italy,Premier League,Stopper
1100,Alessandro Magalhaes,CB,Real Betis,Netherlands,La Liga,Stopper
1101,Cristian Magalhaes,CB,Juventus,South Korea,Serie A,Stopper
1102,Jules Bremer,CB,Liverpool,England,Premier League,Ball Playing Defender
1103,Harry Botman,CB,Manchester City,Brazil,Premier League,Stopper
1104,Jules Bastoni,CB,Lyon,France,Ligue 1,Stopper
1105,Harry Dias,CB,RB Leipzig,Netherlands,Bundesliga,Ball Playing Defender
1106,Jules Van Dijk,CB,Manchester United,Spain,Premier League,Ball Playing Defender
1107,Ronald Araujo,CB,RB Leipzig,Brazil,Bundesliga,Stopper
1108,Ronald Botman,CB,Nice,Germany,Ligue 1,Ball Playing Defender
1109,Manuel Upamecano,CB,Real Sociedad,Netherlands,La Liga,Stopper
1110,Virgil Skriniar,CB,Nice,Germany,Ligue 1,Ball Playing Defender
1111,Lisandro Upamecano,CB,Real Madrid,Switzerland,La Liga,Ball Playing Defender
1112,Lisandro Silva,CB,Newcastle,Netherlands,Premier League,Stopper
1113,Pau Silva,CB,RB Leipzig,Uruguay,Bundesliga,Ball Playing Defender
1114,Virgil Maguire,CB,Real Sociedad,Argentina,La Liga,Ball Playing Defender
1115,Josko Botman,CB,RB Leipzig,Belgium,Bundesliga,Stopper
1116,Ronald Militao,CB,Dortmund,Senegal,Bundesliga,Stopper
1117,Gabriel Romero,CB,Bayern Munich,Italy,Bundesliga,Stopper
1118,Alessandro Maguire,CB,Chelsea,England,Premier League,Stopper
1119,Ronald Rudiger,CB,Frankfurt,Italy,Bundesliga,Stopper
1120,Dayot Botman,CB,Atalanta,Belgium,Serie A,Stopper
1121,Matthijs Botman,CB,Barcelona,Italy,La Liga,Ball Playing Defender
1122,Milan Bastoni,CB,PSG,Portugal,Ligue 1,Stopper
1123,Pau Militao,CB,Bayer Leverkusen,Belgium,Bundesliga,Stopper
1124,Ibrahima Bastoni,CB,Monaco,Senegal,Ligue 1,Ball Playing Defender
1125,Pau Skriniar,CB,RB Leipzig,Belgium,Bundesliga,Stopper
1126,Ruben Bremer,CB,Lille,Spain,Ligue 1,Ball Playing Defender
1127,Josko Magalhaes,CB,Juventus,South Korea,Serie A,Ball Playing Defender
1128,Eder Skriniar,CB,Bayern Munich,Switzerland,Bundesliga,Stopper
1129,Kim Ramos,CB,Monaco,France,Ligue 1,Ball Playing Defender
1130,Josko Romero,CB,Barcelona,Belgium,La Liga,Ball Playing Defender
1131,Ronald Bremer,CB,RB Leipzig,Uruguay,Bundesliga,Ball Playing Defender
1132,Matthijs Hummels,CB,Valencia,Spain,La Liga,Ball Playing Defender
1133,Ibrahima Konate,CB,AS Roma,Spain,Serie A,Stopper
1134,Harry Saliba,CB,Atletico Madrid,Spain,La Liga,Stopper
1135,Cristian Konate,CB,Arsenal,Brazil,Premier League,Stopper
1136,Ruben Gvardiol,CB,Lazio,England,Serie A,Stopper
1137,Dayot Van Dijk,CB,Stuttgart,Croatia,Bundesliga,Stopper
1138,Josko Kounde,CB,PSG,Argentina,Ligue 1,Stopper
1139,Bremer Van Dijk,CB,Real Sociedad,Croatia,La Liga,Ball Playing Defender
1140,Harry Min-jae,CB,Bayern Munich,Croatia,Bundesliga,Ball Playing Defender
1141,Sven Min-jae,CB,West Ham,Italy,Premier League,Stopper
1142,Kim Upamecano,CB,Bayer Leverkusen,Uruguay,Bundesliga,Stopper
1143,Eder Upamecano,CB,Liverpool,Spain,Premier League,Stopper
1144,Lisandro Saliba,CB,Juventus,Croatia,Serie A,Ball Playing Defender
1145,Ruben Araujo,CB,PSG,Netherlands,Ligue 1,Stopper
1146,Pau Torres,CB,Valencia,Senegal,La Liga,Ball Playing Defender
1147,Kim Ramos,CB,Atalanta,Portugal,Serie A,Ball Playing Defender
1148,Milan Maguire,CB,Stuttgart,England,Bundesliga,Ball Playing Defender
1149,Eder Hummels,CB,Valencia,Spain,La Liga,Stopper
1150,Ibrahima Bremer,CB,Inter Milan,Netherlands,Serie A,Ball Playing Defender
1151,Manuel Torres,CB,Lazio,Netherlands,Serie A,Stopper
1152,Pau Konate,CB,Athletic Club,Uruguay,La Liga,Ball Playing Defender
1153,Alessandro Torres,CB,Atletico Madrid,Portugal,La Liga,Stopper
1154,Josko Saliba,CB,AS Roma,South Korea,Serie A,Ball Playing Defender
1155,Harry Kounde,CB,Liverpool,England,Premier League,Stopper
1156,Gabriel Botman,CB,Athletic Club,Spain,La Liga,Stopper
1157,Harry Upamecano,CB,Newcastle,Switzerland,Premier League,Ball Playing Defender
1158,Alessandro Dias,CB,Real Sociedad,Senegal,La Liga,Stopper
1159,Ruben Akanji,CB,Valencia,Brazil,La Liga,Ball Playing Defender
1160,Eder Saliba,CB,Girona,Switzerland,La Liga,Stopper
1161,Sven Maguire,CB,Chelsea,Italy,Premier League,Stopper
1162,Mats Saliba,CB,Dortmund,South Korea,Bundesliga,Stopper
1163,Josko Botman,CB,Monaco,Brazil,Ligue 1,Stopper
1164,Kim Ramos,CB,Lyon,South Korea,Ligue 1,Ball Playing Defender
1165,Eder Konate,CB,AC Milan,Switzerland,Serie A,Stopper
1166,Gabriel Torres,CB,Lille,Argentina,Ligue 1,Ball Playing Defender
1167,Alessandro De Ligt,CB,RB Leipzig,Belgium,Bundesliga,Stopper
1168,Antonio Min-jae,CB,Manchester United,Croatia,Premier League,Stopper
1169,Gabriel Araujo,CB,Barcelona,Argentina,La Liga,Ball Playing Defender
1170,Sven Bremer,CB,Bayer Leverkusen,Senegal,Bundesliga,Stopper
1171,Josko Hummels,CB,Chelsea,Spain,Premier League,Ball Playing Defender
1172,Mats Saliba,CB,Brest,Croatia,Ligue 1,Ball Playing Defender
1173,Lisandro Maguire,CB,RB Leipzig,Argentina,Bundesliga,Stopper
1174,Matthijs Bastoni,CB,Real Betis,Belgium,La Liga,Ball Playing Defender
1175,Matthijs Romero,CB,Arsenal,Brazil,Premier League,Stopper
1176,Lisandro Hummels,CB,Bayer Leverkusen,Senegal,Bundesliga,Stopper
1177,Eder Ramos,CB,Dortmund,Belgium,Bundesliga,Ball Playing Defender
1178,Sven Hummels,CB,Stuttgart,Switzerland,Bundesliga,Stopper
1179,Mats Konate,CB,Bayer Leverkusen,Spain,Bundesliga,Ball Playing Defender
1180,Ruben Magalhaes,CB,Napoli,Belgium,Serie A,Ball Playing Defender
1181,Ronald Akanji,CB,Bayer Leverkusen,Portugal,Bundesliga,Ball Playing Defender
1182,Ibrahima Martinez,CB,PSG,Croatia,Ligue 1,Ball Playing Defender
1183,Dayot Kounde,CB,Bayern Munich,Argentina,Bundesliga,Ball Playing Defender
1184,Harry Konate,CB,RB Leipzig,Brazil,Bundesliga,Stopper
1185,Ronald Militao,CB,Nice,Brazil,Ligue 1,Stopper
1186,Ibrahima Min-jae,CB,Lazio,France,Serie A,Ball Playing Defender
1187,Bremer Saliba,CB,Manchester City,Italy,Premier League,Ball Playing Defender
1188,Gabriel Kounde,CB,Bologna,England,Serie A,Stopper
1189,Cristian Hummels,CB,Atalanta,Portugal,Serie A,Ball Playing Defender
1190,Lisandro Rudiger,CB,Barcelona,Switzerland,La Liga,Stopper
1191,Kim Botman,CB,Brighton,France,Premier League,Stopper
1192,Cristian Araujo,CB,AC Milan,England,Serie A,Ball Playing Defender
1193,Jules Romero,CB,Lyon,Croatia,Ligue 1,Stopper
1194,Manuel Torres,CB,Lyon,Italy,Ligue 1,Ball Playing Defender
1195,Mats Dias,CB,Liverpool,Italy,Premier League,Stopper
1196,Marquinhos Romero,CB,Monaco,Brazil,Ligue 1,Ball Playing Defender
1197,Antonio Silva,CB,Aston Villa,France,Premier League,Ball Playing Defender
1198,Sven Ramos,CB,Real Sociedad,England,La Liga,Stopper
1199,Milan Militao,CB,Marseille,Germany,Ligue 1,Ball Playing Defender
1200,William Araujo,CB,Chelsea,Italy,Premier League,Ball Playing Defender
1201,Sergio Militao,CB,Real Betis,Netherlands,La Liga,Stopper
1202,Cristian Silva,CB,Stuttgart,England,Bundesliga,Stopper
1203,Milan Torres,CB,Arsenal,Argentina,Premier League,Stopper
1204,William Militao,CB,AS Roma,Spain,Serie A,Stopper
1205,Mats Maguire,CB,Lazio,Senegal,Serie A,Ball Playing Defender
1206,Ronald Akanji,CB,Bayer Leverkusen,Italy,Bundesliga,Ball Playing Defender
1207,Lisandro Silva,CB,Frankfurt,Germany,Bundesliga,Ball Playing Defender
1208,Ruben Skriniar,CB,Dortmund,Brazil,Bundesliga,Ball Playing Defender
1209,Ruben Bastoni,CB,Liverpool,France,Premier League,Stopper
1210,William Maguire,CB,Real Madrid,Netherlands,La Liga,Ball Playing Defender
1211,Sergio Martinez,CB,Lille,Brazil,Ligue 1,Ball Playing Defender
1212,Ruben Torres,CB,Marseille,France,Ligue 1,Ball Playing Defender
1213,Manuel Akanji,CB,Juventus,Spain,Serie A,Ball Playing Defender
1214,Dayot Rudiger,CB,Nice,Belgium,Ligue 1,Ball Playing Defender
1215,Gabriel Magalhaes,CB,Juventus,France,Serie A,Ball Playing Defender
1216,William Saliba,CB,Bayer Leverkusen,Senegal,Bundesliga,Ball Playing Defender
1217,Eder Skriniar,CB,Liverpool,Netherlands,Premier League,Stopper
1218,Josko De Ligt,CB,Liverpool,Germany,Premier League,Stopper
1219,Josko Araujo,CB,Real Sociedad,Italy,La Liga,Ball Playing Defender
1220,Milan Silva,CB,Brighton,Uruguay,Premier League,Stopper
1221,Mats Skriniar,CB,Lille,Senegal,Ligue 1,Stopper
1222,Ibrahima Botman,CB,Stuttgart,Portugal,Bundesliga,Ball Playing Defender
1223,Antonio Gvardiol,CB,Real Betis,Uruguay,La Liga,Stopper
1224,Ibrahima Upamecano,CB,Bologna,England,Serie A,Ball Playing Defender
1225,Ronald Magalhaes,CB,Inter Milan,Spain,Serie A,Stopper
1226,Gabriel Rudiger,CB,Lyon,South Korea,Ligue 1,Ball Playing Defender
1227,Milan Magalhaes,CB,Marseille,Belgium,Ligue 1,Stopper
1228,Alessandro Silva,CB,Bayer Leverkusen,Switzerland,Bundesliga,Ball Playing Defender
1229,Sven Rudiger,CB,AC Milan,Portugal,Serie A,Stopper
1230,Lisandro Saliba,CB,Stuttgart,Portugal,Bundesliga,Stopper
1231,Jules Min-jae,CB,Bayern Munich,Croatia,Bundesliga,Stopper
1232,Mats Araujo,CB,AC Milan,France,Serie A,Ball Playing Defender
1233,Mats Hummels,CB,Bologna,Senegal,Serie A,Ball Playing Defender
1234,Milan Martinez,CB,Frankfurt,Uruguay,Bundesliga,Ball Playing Defender
1235,Pau Kounde,CB,Manchester City,France,Premier League,Stopper
1236,Mats Silva,CB,Brighton,Italy,Premier League,Ball Playing Defender
1237,Milan Upamecano,CB,RB Leipzig,Switzerland,Bundesliga,Stopper
1238,Lisandro Romero,CB,RB Leipzig,Senegal,Bundesliga,Ball Playing Defender
1239,Sergio Ramos,CB,Real Sociedad,Uruguay,La Liga,Stopper
1240,Ibrahima Bastoni,CB,AC Milan,Brazil,Serie A,Stopper
1241,Lisandro Gvardiol,CB,RB Leipzig,Spain,Bundesliga,Ball Playing Defender
1242,Kim Skriniar,CB,Frankfurt,Germany,Bundesliga,Stopper
1243,Josko Militao,CB,PSG,Spain,Ligue 1,Stopper
1244,Josko Torres,CB,Real Madrid,Switzerland,La Liga,Ball Playing Defender
1245,Manuel Min-jae,CB,Bologna,Italy,Serie A,Ball Playing Defender
1246,Manuel Ramos,CB,Real Madrid,Italy,La Liga,Ball Playing Defender
1247,Sven Van Dijk,CB,Dortmund,Germany,Bundesliga,Stopper
1248,Lisandro Konate,CB,Dortmund,Portugal,Bundesliga,Ball Playing Defender
1249,Lisandro Rudiger,CB,Monaco,South Korea,Ligue 1,Ball Playing Defender
1250,Lisandro Skriniar,CB,AC Milan,Belgium,Serie A,Ball Playing Defender
1251,Matthijs Maguire,CB,Tottenham,Senegal,Premier League,Stopper
1252,Alessandro Maguire,CB,Stuttgart,Argentina,Bundesliga,Stopper
1253,Eder Upamecano,CB,Juventus,Portugal,Serie A,Stopper
1254,Harry Rudiger,CB,Valencia,Croatia,La Liga,Ball Playing Defender
1255,Harry Skriniar,CB,Atletico Madrid,South Korea,La Liga,Stopper
1256,William Van Dijk,CB,Brighton,Argentina,Premier League,Ball Playing Defender
1257,Ruben Bastoni,CB,Brighton,Portugal,Premier League,Stopper
1258,Sergio Martinez,CB,Lazio,Argentina,Serie A,Ball Playing Defender
1259,William Skriniar,CB,Valencia,England,La Liga,Ball Playing Defender
1260,Manuel Skriniar,CB,Juventus,Switzerland,Serie A,Stopper
1261,Milan Romero,CB,Juventus,Uruguay,Serie A,Ball Playing Defender
1262,Sergio Maguire,CB,Real Sociedad,Spain,La Liga,Ball Playing Defender
1263,William Upamecano,CB,Tottenham,Belgium,Premier League,Stopper
1264,Sven Rudiger,CB,Liverpool,South Korea,Premier League,Stopper
1265,Jules Bastoni,CB,Real Sociedad,Croatia,La Liga,Stopper
1266,Marquinhos Min-jae,CB,Napoli,Uruguay,Serie A,Stopper
1267,Milan De Ligt,CB,Newcastle,Uruguay,Premier League,Ball Playing Defender
1268,Milan Magalhaes,CB,Inter Milan,Switzerland,Serie A,Ball Playing Defender
1269,Sergio Rudiger,CB,Chelsea,Argentina,Premier League,Ball Playing Defender
1270,Sergio Militao,CB,Bayern Munich,Senegal,Bundesliga,Ball Playing Defender
1271,Alessandro Hummels,CB,Lazio,Argentina,Serie A,Stopper
1272,Virgil Saliba,CB,Manchester United,Netherlands,Premier League,Stopper
1273,Marquinhos Maguire,CB,Manchester United,Belgium,Premier League,Ball Playing Defender
1274,Antonio Torres,CB,Brest,South Korea,Ligue 1,Stopper
1275,Sergio Van Dijk,CB,Lyon,Uruguay,Ligue 1,Ball Playing Defender
1276,Sven Min-jae,CB,Brest,Switzerland,Ligue 1,Ball Playing Defender
1277,Gabriel Van Dijk,CB,Tottenham,Brazil,Premier League,Ball Playing Defender
1278,Jules Maguire,CB,AC Milan,Brazil,Serie A,Ball Playing Defender
1279,Alessandro Van Dijk,CB,Frankfurt,Argentina,Bundesliga,Ball Playing Defender
1280,Bremer De Ligt,CB,Marseille,Netherlands,Ligue 1,Ball Playing Defender
1281,Eder Araujo,CB,Real Betis,Belgium,La Liga,Stopper
1282,Gabriel Maguire,CB,PSG,Portugal,Ligue 1,Stopper
1283,Bremer Akanji,CB,Liverpool,Brazil,Premier League,Ball Playing Defender
1284,Sergio Akanji,CB,Bayer Leverkusen,Portugal,Bundesliga,Ball Playing Defender
1285,Josko Upamecano,CB,Marseille,Uruguay,Ligue 1,Ball Playing Defender
1286,Ibrahima Magalhaes,CB,West Ham,Belgium,Premier League,Stopper
1287,Antonio Upamecano,CB,West Ham,Switzerland,Premier League,Stopper
1288,Josko De Ligt,CB,Nice,Germany,Ligue 1,Ball Playing Defender
1289,Harry Skriniar,CB,Stuttgart,Netherlands,Bundesliga,Ball Playing Defender
1290,Pau Militao,CB,West Ham,Germany,Premier League,Stopper
1291,Matthijs Martinez,CB,Marseille,Germany,Ligue 1,Stopper
1292,Ruben Gvardiol,CB,Atletico Madrid,Croatia,La Liga,Ball Playing Defender
1293,Josko Magalhaes,CB,Real Betis,Italy,La Liga,Stopper
1294,Manuel Kounde,CB,Lazio,Senegal,Serie A,Ball Playing Defender
1295,Milan Rudiger,CB,Manchester United,South Korea,Premier League,Ball Playing Defender
1296,Eder Min-jae,CB,Manchester City,Germany,Premier League,Ball Playing Defender
1297,Dayot Romero,CB,Real Sociedad,Uruguay,La Liga,Stopper
1298,Antonio Militao,CB,Napoli,Argentina,Serie A,Ball Playing Defender
1299,William Upamecano,CB,Real Madrid,Italy,La Liga,Ball Playing Defender
1300,Mats Romero,CB,Newcastle,Germany,Premier League,Stopper
1301,Virgil Botman,CB,Girona,Italy,La Liga,Ball Playing Defender
1302,Lisandro Silva,CB,Stuttgart,England,Bundesliga,Ball Playing Defender
1303,Eder Militao,CB,Juventus,Germany,Serie A,Ball Playing Defender
1304,Dayot Romero,CB,AC Milan,Brazil,Serie A,Ball Playing Defender
1305,Gabriel Romero,CB,RB Leipzig,Brazil,Bundesliga,Stopper
1306,Virgil Dias,CB,Girona,Netherlands,La Liga,Ball Playing Defender
1307,Eder Botman,CB,Frankfurt,Netherlands,Bundesliga,Ball Playing Defender
1308,Mats Silva,CB,Lille,Belgium,Ligue 1,Stopper
1309,Manuel Martinez,CB,PSG,Netherlands,Ligue 1,Ball Playing Defender
1310,Gabriel Min-jae,CB,PSG,Argentina,Ligue 1,Ball Playing Defender
1311,Manuel Ramos,CB,RB Leipzig,Senegal,Bundesliga,Ball Playing Defender
1312,Lisandro Van Dijk,CB,Juventus,Senegal,Serie A,Stopper
1313,Mats Saliba,CB,Bayern Munich,Portugal,Bundesliga,Ball Playing Defender
1314,Mats Araujo,CB,Brest,Senegal,Ligue 1,Ball Playing Defender
1315,Virgil Martinez,CB,Bayer Leverkusen,Germany,Bundesliga,Ball Playing Defender
1316,Matthijs Militao,CB,AC Milan,Brazil,Serie A,Ball Playing Defender
1317,Gabriel Militao,CB,Manchester City,Netherlands,Premier League,Ball Playing Defender
1318,Virgil Dias,CB,Manchester City,Portugal,Premier League,Stopper
1319,Matthijs Dias,CB,Girona,Spain,La Liga,Stopper
1320,Ronald Araujo,CB,Chelsea,Argentina,Premier League,Stopper
1321,Dayot De Ligt,CB,Bayern Munich,Spain,Bundesliga,Ball Playing Defender
1322,Sven Hummels,CB,Lazio,Netherlands,Serie A,Ball Playing Defender
1323,Josko Martinez,CB,Manchester United,England,Premier League,Stopper
1324,Ronald Konate,CB,Athletic Club,France,La Liga,Ball Playing Defender
1325,William Kounde,CB,Real Madrid,Croatia,La Liga,Ball Playing Defender
1326,Ruben Bastoni,CB,Bologna,Netherlands,Serie A,Stopper
1327,Lisandro Magalhaes,CB,West Ham,Argentina,Premier League,Stopper
1328,Bremer Bastoni,CB,Tottenham,France,Premier League,Ball Playing Defender
1329,Pau Van Dijk,CB,Girona,Belgium,La Liga,Ball Playing Defender
1330,Ronald Akanji,CB,Real Madrid,Belgium,La Liga,Ball Playing Defender
1331,Manuel Min-jae,CB,Dortmund,Portugal,Bundesliga,Stopper
1332,Harry Upamecano,CB,Real Betis,Belgium,La Liga,Stopper
1333,Ibrahima Gvardiol,CB,Chelsea,Italy,Premier League,Stopper
1334,Ruben Torres,CB,Newcastle,Belgium,Premier League,Stopper
1335,Sergio Botman,CB,Athletic Club,Portugal,La Liga,Ball Playing Defender
1336,Antonio Dias,CB,RB Leipzig,Italy,Bundesliga,Stopper
1337,Matthijs Saliba,CB,Brest,South Korea,Ligue 1,Ball Playing Defender
1338,Jules Konate,CB,RB Leipzig,Senegal,Bundesliga,Stopper
1339,Cristian Militao,CB,Liverpool,England,Premier League,Stopper
1340,Manuel Botman,CB,Lyon,Portugal,Ligue 1,Ball Playing Defender
1341,Sergio Min-jae,CB,Tottenham,Netherlands,Premier League,Stopper
1342,Mats Konate,CB,Frankfurt,Argentina,Bundesliga,Stopper
1343,Pau Martinez,CB,Girona,France,La Liga,Ball Playing Defender
1344,Jules Torres,CB,Real Betis,Brazil,La Liga,Ball Playing Defender
1345,William Martinez,CB,Brighton,Italy,Premier League,Ball Playing Defender
1346,Josko Maguire,CB,Manchester United,Italy,Premier League,Stopper
1347,Cristian Romero,CB,Bologna,Portugal,Serie A,Stopper
1348,Sergio Botman,CB,Atalanta,Spain,Serie A,Stopper
1349,Dayot Hummels,CB,Lazio,England,Serie A,Ball Playing Defender
1350,Virgil Saliba,CB,Bayer Leverkusen,England,Bundesliga,Ball Playing Defender
1351,Gabriel Saliba,CB,Chelsea,Netherlands,Premier League,Stopper
1352,Lisandro Akanji,CB,AS Roma,Brazil,Serie A,Stopper
1353,Matthijs Bremer,CB,AC Milan,Belgium,Serie A,Stopper
1354,Eder Upamecano,CB,Atletico Madrid,South Korea,La Liga,Stopper
1355,Cristian Skriniar,CB,RB Leipzig,France,Bundesliga,Stopper
1356,Ruben Konate,CB,Lazio,Belgium,Serie A,Ball Playing Defender
1357,Ruben Ramos,CB,Real Madrid,Brazil,La Liga,Stopper
1358,Lisandro Kounde,CB,Inter Milan,Belgium,Serie A,Ball Playing Defender
1359,Bremer Hummels,CB,AS Roma,Portugal,Serie A,Ball Playing Defender
1360,Kim Hummels,CB,Juventus,Uruguay,Serie A,Stopper
1361,Virgil Konate,CB,Real Betis,Brazil,La Liga,Stopper
1362,Lisandro Bremer,CB,RB Leipzig,Croatia,Bundesliga,Stopper
1363,Jules Gvardiol,CB,Real Madrid,Switzerland,La Liga,Ball Playing Defender
1364,Alessandro Skriniar,CB,AS Roma,Italy,Serie A,Ball Playing Defender
1365,Gabriel Martinez,CB,Marseille,England,Ligue 1,Ball Playing Defender
1366,Ronald Van Dijk,CB,Brest,England,Ligue 1,Stopper
1367,Dayot Torres,CB,Real Betis,Croatia,La Liga,Stopper
1368,Ibrahima Van Dijk,CB,RB Leipzig,Switzerland,Bundesliga,Stopper
1369,Marquinhos Akanji,CB,Lyon,Italy,Ligue 1,Stopper
1370,Gabriel Akanji,CB,Frankfurt,Netherlands,Bundesliga,Stopper
1371,Josko Konate,CB,Atalanta,Argentina,Serie A,Stopper
1372,Matthijs Saliba,CB,Bayer Leverkusen,Netherlands,Bundesliga,Ball Playing Defender
1373,Josko Romero,CB,PSG,Switzerland,Ligue 1,Ball Playing Defender
1374,Bremer Torres,CB,Lazio,Brazil,Serie A,Ball Playing Defender
1375,Sven Gvardiol,CB,Stuttgart,Germany,Bundesliga,Stopper
1376,Alessandro Hummels,CB,Nice,England,Ligue 1,Ball Playing Defender
1377,Dayot Bastoni,CB,AS Roma,Netherlands,Serie A,Stopper
1378,Jules Silva,CB,Inter Milan,Uruguay,Serie A,Ball Playing Defender
1379,Kim Gvardiol,CB,Atalanta,Croatia,Serie A,Stopper
1380,Mats Maguire,CB,Atletico Madrid,Portugal,La Liga,Stopper
1381,Ruben Min-jae,CB,Inter Milan,Argentina,Serie A,Ball Playing Defender
1382,Milan Konate,CB,Athletic Club,France,La Liga,Ball Playing Defender
1383,Marquinhos Ramos,CB,Napoli,Belgium,Serie A,Stopper
1384,Gabriel Militao,CB,Atletico Madrid,Belgium,La Liga,Ball Playing Defender
1385,Sven Maguire,CB,RB Leipzig,Belgium,Bundesliga,Stopper
1386,Sven Ramos,CB,Monaco,Netherlands,Ligue 1,Ball Playing Defender
1387,Sergio Kounde,CB,Real Madrid,Argentina,La Liga,Ball Playing Defender
1388,Dayot Silva,CB,Atalanta,Netherlands,Serie A,Stopper
1389,William Torres,CB,Monaco,Argentina,Ligue 1,Ball Playing Defender
1390,Sergio Silva,CB,AS Roma,Germany,Serie A,Stopper
1391,Harry Van Dijk,CB,Tottenham,South Korea,Premier League,Stopper
1392,Marquinhos Gvardiol,CB,Bologna,Uruguay,Serie A,Ball Playing Defender
1393,Milan Militao,CB,Lille,Uruguay,Ligue 1,Ball Playing Defender
1394,Milan Van Dijk,CB,Real Sociedad,Argentina,La Liga,Stopper
1395,Cristian De Ligt,CB,Inter Milan,Germany,Serie A,Stopper
1396,Ibrahima Van Dijk,CB,Bologna,Brazil,Serie A,Stopper
1397,Harry Torres,CB,Liverpool,Brazil,Premier League,Stopper
1398,Pau Gvardiol,CB,PSG,Italy,Ligue 1,Ball Playing Defender
1399,Ruben Saliba,CB,Juventus,South Korea,Serie A,Stopper
1400,Virgil Romero,CB,Dortmund,Belgium,Bundesliga,Ball Playing Defender
1401,Sven Ramos,CB,RB Leipzig,Brazil,Bundesliga,Ball Playing Defender
1402,Harry Van Dijk,CB,RB Leipzig,Spain,Bundesliga,Stopper
1403,Pau Hummels,CB,Dortmund,Netherlands,Bundesliga,Ball Playing Defender
1404,William Akanji,CB,Tottenham,South Korea,Premier League,Ball Playing Defender
1405,Matthijs Bremer,CB,Dortmund,South Korea,Bundesliga,Stopper
1406,Milan De Ligt,CB,Real Sociedad,South Korea,La Liga,Stopper
1407,Harry Saliba,CB,Real Madrid,Germany,La Liga,Ball Playing Defender
1408,Virgil Martinez,CB,Tottenham,Uruguay,Premier League,Ball Playing Defender
1409,Virgil Magalhaes,CB,Stuttgart,Brazil,Bundesliga,Ball Playing Defender
1410,Gabriel Silva,CB,Aston Villa,Spain,Premier League,Ball Playing Defender
1411,Mats Botman,CB,Inter Milan,Portugal,Serie A,Stopper
1412,Kim Ramos,CB,PSG,England,Ligue 1,Ball Playing Defender
1413,Marquinhos Maguire,CB,Manchester United,Croatia,Premier League,Stopper
1414,Marquinhos Ramos,CB,Stuttgart,Uruguay,Bundesliga,Ball Playing Defender
1415,Virgil Magalhaes,CB,Marseille,Portugal,Ligue 1,Ball Playing Defender
1416,Jules Romero,CB,Bologna,Germany,Serie A,Stopper
1417,Pau Bastoni,CB,Dortmund,Argentina,Bundesliga,Stopper
1418,Kim Upamecano,CB,Liverpool,Spain,Premier League,Stopper
1419,Mats Gvardiol,CB,Bologna,Uruguay,Serie A,Ball Playing Defender
1420,Josko Martinez,CB,Bayer Leverkusen,Spain,Bundesliga,Stopper
1421,Harry Magalhaes,CB,Bayern Munich,Switzerland,Bundesliga,Stopper
1422,Bremer Saliba,CB,Liverpool,South Korea,Premier League,Stopper
1423,Dayot Akanji,CB,Chelsea,Senegal,Premier League,Stopper
1424,Pau Bastoni,CB,Brighton,England,Premier League,Stopper
1425,Matthijs Silva,CB,Atalanta,Brazil,Serie A,Stopper
1426,Manuel Araujo,CB,Real Madrid,France,La Liga,Stopper
1427,Milan Martinez,CB,Bayern Munich,Uruguay,Bundesliga,Stopper
1428,Matthijs Skriniar,CB,Valencia,Switzerland,La Liga,Stopper
1429,Sven Bastoni,CB,Atalanta,Switzerland,Serie A,Ball Playing Defender
1430,Virgil Torres,CB,Nice,Spain,Ligue 1,Stopper
1431,Alessandro Torres,CB,Stuttgart,Croatia,Bundesliga,Ball Playing Defender
1432,Josko Gvardiol,CB,Newcastle,Belgium,Premier League,Ball Playing Defender
1433,Harry Van Dijk,CB,Athletic Club,Senegal,La Liga,Ball Playing Defender
1434,Gabriel Min-jae,CB,Real Madrid,Germany,La Liga,Ball Playing Defender
1435,William Magalhaes,CB,Stuttgart,Brazil,Bundesliga,Ball Playing Defender
1436,Sven Van Dijk,CB,Monaco,Argentina,Ligue 1,Stopper
1437,Sergio De Ligt,CB,AS Roma,Argentina,Serie A,Ball Playing Defender
1438,Alessandro Gvardiol,CB,Girona,Switzerland,La Liga,Stopper
1439,Pau Skriniar,CB,Bayer Leverkusen,Croatia,Bundesliga,Stopper
1440,Bremer Min-jae,CB,Real Betis,Portugal,La Liga,Stopper
1441,William Silva,CB,Real Sociedad,Spain,La Liga,Ball Playing Defender
1442,Ruben Akanji,CB,Liverpool,Italy,Premier League,Stopper
1443,Manuel Saliba,CB,Arsenal,Croatia,Premier League,Stopper
1444,Bremer Hummels,CB,Bayern Munich,Netherlands,Bundesliga,Ball Playing Defender
1445,Mats De Ligt,CB,Lazio,Spain,Serie A,Stopper
1446,Josko De Ligt,CB,Lille,Argentina,Ligue 1,Stopper
1447,Cristian Skriniar,CB,Real Betis,France,La Liga,Stopper
1448,Dayot Romero,CB,Lyon,Argentina,Ligue 1,Stopper
1449,Harry Hummels,CB,Napoli,Argentina,Serie A,Ball Playing Defender
1450,Harry Torres,CB,Valencia,South Korea,La Liga,Stopper
1451,Josko Skriniar,CB,Newcastle,Switzerland,Premier League,Ball Playing Defender
